,RecoDataphi_predicted
10634,0.20546211
10635,-2.6369307
10636,0.38276398
10637,-2.7206824
10638,0.57240784
10639,0.36125395
10640,1.0599887
10641,-0.13885222
10642,0.30395156
10643,-0.86718744
10644,-2.8265138
10645,-2.2777686
10646,2.5721898
10647,0.15260394
10648,2.4797258
10649,1.4925929
10650,-2.3382514
10651,-2.0055892
10652,1.4512041
10653,2.5327227
10654,0.16471939
10655,2.1356163
10656,1.6365602
10657,0.7132508
10658,-2.4980936
10659,-0.2643599
10660,-1.2236509
10661,2.091642
10662,1.6261791
10663,-1.9363892
10664,2.4494169
10665,-0.7968891
10666,2.0134568
10667,-3.064582
10668,-1.8653793
10669,0.81187576
10670,-1.4610373
10671,-0.3631544
10672,-2.270327
10673,-2.9179325
10674,-1.9563459
10675,2.407815
10676,0.21916996
10677,2.3417168
10678,1.0373045
10679,2.0100915
10680,0.89912194
10681,0.40026358
10682,-0.021105628
10683,1.2635942
10684,1.6113219
10685,2.4568052
10686,1.6543183
10687,-3.0523033
10688,-3.1488671
10689,-1.0786828
10690,-2.3396907
10691,0.76840425
10692,-0.096960925
10693,-2.9454343
10694,2.4424465
10695,0.20693499
10696,2.7459996
10697,2.1792884
10698,1.733945
10699,2.1715505
10700,-0.0657269
10701,-1.4246436
10702,2.1209242
10703,0.9362608
10704,-2.1246316
10705,0.19493617
10706,-2.8628373
10707,-1.4582847
10708,-1.5777321
10709,2.6423256
10710,2.5261827
10711,0.8305879
10712,-1.117412
10713,-2.9343061
10714,0.5639864
10715,-1.3231434
10716,2.4090478
10717,-1.6206841
10718,2.2007947
10719,0.94752294
10720,2.1160815
10721,1.6439564
10722,0.9361622
10723,2.5610697
10724,-0.3701372
10725,2.93888
10726,-0.4548635
10727,-1.2382897
10728,1.6205103
10729,0.06789626
10730,-2.5078986
10731,2.0158758
10732,-2.7560008
10733,2.8093233
10734,1.1795146
10735,1.9952759
10736,0.32836822
10737,-1.7686878
10738,1.561738
10739,2.3209727
10740,-0.0754411
10741,1.8604631
10742,-0.9409048
10743,-0.8519887
10744,-0.33093545
10745,-1.7508578
10746,2.2617097
10747,-1.0523963
10748,2.1242452
10749,2.9350886
10750,1.7736263
10751,-2.9571671
10752,-2.1098957
10753,-2.5716138
10754,-1.6374451
10755,1.0708739
10756,-0.8804024
10757,-2.2275426
10758,-2.0002708
10759,-1.0631473
10760,-0.28785184
10761,-2.3911822
10762,2.2242737
10763,-1.1272825
10764,2.006135
10765,-3.045276
10766,2.4372766
10767,1.4691492
10768,0.8746061
10769,-1.8812588
10770,2.4614518
10771,0.15904029
10772,1.4129676
10773,-2.2403367
10774,1.3515253
10775,0.8585144
10776,-2.8670404
10777,0.46738872
10778,-2.2776778
10779,-0.910416
10780,2.3408968
10781,0.23188044
10782,2.6797798
10783,2.2967994
10784,-0.5518516
10785,0.2787226
10786,-2.7342894
10787,-3.0256891
10788,-1.9875315
10789,1.4374373
10790,-2.2113917
10791,-2.4386444
10792,-1.4317123
10793,1.6867831
10794,-2.781911
10795,-0.4676728
10796,-1.9190859
10797,2.3601851
10798,1.9142514
10799,-0.93883663
10800,1.2345539
10801,2.3857167
10802,-0.8929257
10803,1.7126375
10804,-1.0921956
10805,0.71747005
10806,-3.0857425
10807,-2.3288417
10808,-2.1158996
10809,1.8373245
10810,2.2708945
10811,2.4926913
10812,1.157595
10813,1.992606
10814,-2.633052
10815,-2.043041
10816,1.1345028
10817,1.7714152
10818,-0.70628256
10819,2.2877665
10820,1.6065878
10821,0.8369169
10822,2.767245
10823,-0.8428066
10824,0.7701315
10825,-2.2132506
10826,1.6628501
10827,3.009845
10828,1.6627777
10829,2.1555595
10830,3.027292
10831,1.6897779
10832,-1.6973678
10833,2.5780025
10834,-2.3946273
10835,-1.5692275
10836,-0.7831056
10837,-0.035366174
10838,0.014917927
10839,-1.573375
10840,2.6704059
10841,2.429387
10842,0.51212674
10843,0.9603823
10844,2.8859231
10845,2.1279898
10846,-2.2284837
10847,0.07495956
10848,1.6863245
10849,-2.2417178
10850,0.9704494
10851,-0.47123575
10852,2.7308905
10853,-0.95777506
10854,-2.4749408
10855,2.6826794
10856,1.1780317
10857,0.22386447
10858,2.609908
10859,-0.53403616
10860,-0.9049605
10861,-1.5558213
10862,-2.7691977
10863,-1.2131022
10864,2.122776
10865,1.6685523
10866,1.6292672
10867,-0.37494615
10868,0.059743334
10869,-0.9405368
10870,2.7325058
10871,2.6350706
10872,-1.8983045
10873,2.3975012
10874,0.9110748
10875,-0.6915035
10876,0.14578924
10877,-0.25391966
10878,1.5075326
10879,-1.7139711
10880,-2.0414598
10881,0.738092
10882,-2.775815
10883,-1.6747962
10884,0.83694535
10885,-0.06484947
10886,2.4435775
10887,-1.2587515
10888,2.3912294
10889,-1.4064658
10890,-0.947835
10891,0.19509129
10892,-2.0019495
10893,-1.0278494
10894,-1.8101199
10895,-1.0638885
10896,-2.3371065
10897,-1.2642701
10898,-0.15578502
10899,1.1545073
10900,2.9253762
10901,1.6505266
10902,-2.1753612
10903,-1.5049475
10904,-1.7503732
10905,-2.7555282
10906,-1.7010131
10907,-2.985625
10908,-2.0045187
10909,-0.07859492
10910,3.0399237
10911,0.2585355
10912,1.5213162
10913,0.6126335
10914,0.9927926
10915,1.5884851
10916,2.1561158
10917,-1.4087334
10918,0.6878419
10919,-2.1294048
10920,-2.900559
10921,0.13443221
10922,-0.06908189
10923,2.9508944
10924,-1.0489748
10925,-2.2832637
10926,-1.8721551
10927,-0.6139631
10928,-0.35977915
10929,2.069458
10930,1.050239
10931,-0.6669528
10932,-1.8954123
10933,0.8103204
10934,-2.0813015
10935,-1.80338
10936,-1.9483954
10937,2.896537
10938,-0.18977246
10939,2.363852
10940,1.4600642
10941,-2.0463085
10942,-1.8847982
10943,-2.5363967
10944,1.8915153
10945,1.8620542
10946,-2.7022529
10947,-1.2204099
10948,1.0683588
10949,0.0053312182
10950,2.5533345
10951,-2.6186655
10952,2.785694
10953,-2.6944716
10954,1.6345152
10955,-1.5922879
10956,2.010034
10957,0.75583166
10958,1.9887078
10959,-0.6293782
10960,-2.5939376
10961,-0.11541497
10962,-0.9182432
10963,-2.7552578
10964,-0.06819131
10965,2.1097531
10966,-1.0306891
10967,-2.097152
10968,-2.0976043
10969,2.3689487
10970,-0.75071985
10971,0.946039
10972,0.5981742
10973,0.007514367
10974,-2.6236784
10975,1.203231
10976,1.4243184
10977,2.764596
10978,2.2733216
10979,1.8442823
10980,2.1750023
10981,2.8179297
10982,0.24009259
10983,2.5157804
10984,1.0400959
10985,-0.28497732
10986,1.6626413
10987,-1.8028704
10988,-0.9572748
10989,-2.6833012
10990,1.1044662
10991,-0.92501235
10992,-2.9124184
10993,-0.9109222
10994,-2.782557
10995,-0.053240094
10996,1.6100577
10997,1.0662892
10998,2.0485868
10999,3.04985
11000,1.1123716
11001,2.6009622
11002,-3.004215
11003,1.9141779
11004,2.8621001
11005,-1.3550612
11006,-1.11605
11007,2.0610285
11008,-1.1208724
11009,-2.3563704
11010,0.84512746
11011,-2.7527368
11012,-1.9629824
11013,-0.25344846
11014,0.8664726
11015,1.3988148
11016,-2.7539568
11017,1.869897
11018,2.8891342
11019,0.6630096
11020,-2.5369647
11021,1.599311
11022,1.0922326
11023,-2.3513782
11024,0.10846694
11025,-2.2049026
11026,-0.9316747
11027,-2.7432995
11028,-0.07483252
11029,-0.6390281
11030,2.5667887
11031,-0.9329849
11032,-1.1903796
11033,0.71230257
11034,2.3172235
11035,1.7658654
11036,-0.5103298
11037,-1.2393578
11038,2.059548
11039,1.640266
11040,-0.42534488
11041,0.7969857
11042,1.4012305
11043,-1.3587745
11044,-2.5528867
11045,-2.4473648
11046,-2.2600005
11047,-3.006068
11048,-2.4343092
11049,-0.7702184
11050,-2.263015
11051,-2.4427137
11052,0.6933952
11053,0.75639653
11054,-1.0616747
11055,1.7594655
11056,0.9004023
11057,1.4842011
11058,-0.2112594
11059,-2.401283
11060,-0.49333817
11061,1.3897308
11062,-2.3802004
11063,0.5953599
11064,0.72727674
11065,2.5985878
11066,-2.326284
11067,1.9843401
11068,-0.79284686
11069,1.7610734
11070,-1.6996851
11071,-2.9284182
11072,-1.4894438
11073,-0.17794977
11074,-2.4548147
11075,1.8234657
11076,-2.5216064
11077,1.980589
11078,1.0833291
11079,-2.0401938
11080,1.2643323
11081,1.3385928
11082,0.55570453
11083,-2.5590315
11084,-0.15402982
11085,-2.825087
11086,2.2627964
11087,2.585354
11088,0.4967449
11089,2.3577967
11090,-2.3929138
11091,1.6159737
11092,-0.28394285
11093,-1.6662589
11094,-2.957257
11095,-0.35052156
11096,1.2212236
11097,1.6609355
11098,0.8746033
11099,-1.7601014
11100,2.6297457
11101,-1.0561012
11102,0.5146881
11103,2.6476552
11104,-1.4966304
11105,-0.48502576
11106,-2.9891732
11107,-0.4412692
11108,2.768955
11109,1.3484596
11110,-3.0453472
11111,3.0963638
11112,-2.7428708
11113,2.2047515
11114,2.6527236
11115,2.5570762
11116,0.96693796
11117,-1.2790351
11118,0.7176754
11119,1.3808475
11120,1.7102684
11121,-2.3359852
11122,-1.7850759
11123,2.5942347
11124,-0.6217618
11125,1.3990442
11126,2.2731202
11127,1.1186172
11128,2.7612076
11129,-3.1265097
11130,-2.1540534
11131,-0.06713244
11132,-1.6691079
11133,2.3161774
11134,0.7823585
11135,-1.1660683
11136,0.47504637
11137,-1.6265565
11138,-0.9652096
11139,-1.5924834
11140,-1.1528056
11141,-2.1099162
11142,-0.15485127
11143,-2.194124
11144,-0.124118656
11145,2.3126569
11146,1.0565047
11147,0.9959661
11148,-2.0476694
11149,2.6861823
11150,1.4715143
11151,0.21275304
11152,0.70727706
11153,1.8287339
11154,2.2425332
11155,-0.6169463
11156,1.7701161
11157,-2.724147
11158,2.366182
11159,-2.675871
11160,-1.0140792
11161,-2.9194064
11162,-1.0305679
11163,-2.4718502
11164,-1.047077
11165,0.0185807
11166,1.1602746
11167,0.9929101
11168,-1.1712637
11169,1.2538228
11170,-1.3139563
11171,-1.3560771
11172,0.39866847
11173,2.84397
11174,-2.2052307
11175,1.0329678
11176,1.572498
11177,-3.103935
11178,-0.085670054
11179,-2.3391392
11180,-2.472409
11181,-1.69948
11182,2.3400557
11183,-1.4865501
11184,2.016021
11185,-0.35592994
11186,0.2850317
11187,0.22708431
11188,-0.89892846
11189,2.9325378
11190,-0.050658725
11191,-2.2207713
11192,-2.5993054
11193,-2.4282596
11194,0.8390282
11195,1.9230967
11196,-0.3262863
11197,-1.4918686
11198,-0.08539892
11199,1.8468184
11200,2.3454664
11201,-2.7512155
11202,2.1079895
11203,1.9773511
11204,-1.0897577
11205,0.34818044
11206,2.5764272
11207,1.7632754
11208,-0.99557996
11209,1.0132736
11210,0.11230652
11211,-1.8026181
11212,1.9230766
11213,-0.99853647
11214,-0.9864587
11215,3.0234485
11216,-1.6570325
11217,-2.149202
11218,-0.27374193
11219,2.3972213
11220,-0.042870417
11221,1.1986401
11222,0.14938919
11223,0.9069866
11224,2.5895646
11225,1.4017063
11226,-1.8654306
11227,0.14547572
11228,1.0077238
11229,0.42540264
11230,-2.7934434
11231,1.3242205
11232,-1.2054114
11233,-1.2138425
11234,-1.096849
11235,1.5411016
11236,-1.0671735
11237,1.088153
11238,2.7822757
11239,1.2762607
11240,-0.9409977
11241,0.8958529
11242,-1.7232637
11243,-1.5380025
11244,-1.693148
11245,0.46326017
11246,2.697869
11247,1.1162293
11248,1.1801631
11249,-2.2619379
11250,2.1223764
11251,-2.662911
11252,1.9065582
11253,2.6593683
11254,-0.10610673
11255,2.7822587
11256,1.4383312
11257,1.0804727
11258,-2.505086
11259,-0.78951025
11260,-0.81599313
11261,-1.3582269
11262,1.5920703
11263,2.1618047
11264,-2.3646798
11265,-2.6724281
11266,-1.8706884
11267,0.039668344
11268,2.5867805
11269,2.297106
11270,2.7589977
11271,-1.6267256
11272,1.4731874
11273,-0.8624938
11274,-0.5844663
11275,-1.1460516
11276,1.554406
11277,2.050038
11278,-0.6563295
11279,1.6594262
11280,1.4983187
11281,-1.6765323
11282,-2.5039196
11283,1.0839231
11284,-1.5953084
11285,1.1576315
11286,-0.33548516
11287,-1.9952027
11288,-0.9201001
11289,-0.9613751
11290,0.5357324
11291,-2.7030647
11292,1.2451575
11293,-1.283145
11294,-0.76331735
11295,-2.1771576
11296,-2.3046818
11297,-2.5615757
11298,-1.7932408
11299,-0.99360526
11300,-0.3789912
11301,0.85883826
11302,1.6595175
11303,-0.60986626
11304,1.7745354
11305,-0.7815937
11306,2.732057
11307,2.6452305
11308,-1.8865628
11309,2.4019186
11310,-1.770358
11311,-2.3438804
11312,-2.271928
11313,2.4319003
11314,0.6160417
11315,-2.6564412
11316,0.6465356
11317,0.11296607
11318,0.96585536
11319,1.1306018
11320,2.3459198
11321,-1.0003875
11322,-0.42581367
11323,0.8603779
11324,-3.0168793
11325,2.184778
11326,2.5417075
11327,-1.5374244
11328,-0.51270413
11329,2.6527712
11330,2.6260614
11331,1.7616524
11332,0.75372934
11333,-0.21118426
11334,-0.13159187
11335,2.564446
11336,-1.1762244
11337,-3.0277214
11338,0.4648193
11339,0.6989488
11340,0.81973416
11341,0.15436502
11342,-1.6436127
11343,-2.5217614
11344,2.7787218
11345,0.39109465
11346,-1.8453876
11347,2.1446667
11348,-2.874753
11349,-0.62886083
11350,-1.6447972
11351,1.3798683
11352,-1.5968235
11353,-1.8439887
11354,2.2678823
11355,0.5694467
11356,-1.4448457
11357,-2.1365623
11358,-0.24786119
11359,2.4198537
11360,-1.7984787
11361,-2.410309
11362,-2.6259577
11363,0.19761737
11364,1.5053792
11365,-2.3801386
11366,0.079544954
11367,-2.0223913
11368,-2.269294
11369,0.07334662
11370,-0.44399104
11371,0.9289878
11372,2.089151
11373,-1.7898927
11374,-1.9226533
11375,-2.470958
11376,-2.016292
11377,-1.5803951
11378,1.1470364
11379,2.4434721
11380,-1.8157789
11381,1.6616195
11382,1.5848112
11383,-2.0215728
11384,-1.0212502
11385,-0.095801696
11386,0.07344008
11387,1.2565895
11388,-2.661737
11389,-1.7771276
11390,-0.25384578
11391,1.5183291
11392,2.0667753
11393,0.85026187
11394,1.7094076
11395,-1.5700903
11396,-2.009429
11397,-1.4702976
11398,-0.75671756
11399,0.8285797
11400,1.6679621
11401,-1.1853963
11402,-2.203132
11403,-1.8130475
11404,-1.8506933
11405,2.053142
11406,2.5571606
11407,2.078408
11408,-2.7438068
11409,-0.49183154
11410,-0.36454377
11411,-1.4299122
11412,2.6126692
11413,-1.1203495
11414,-0.33512348
11415,-0.07257545
11416,2.1013696
11417,-1.8067633
11418,-1.4451029
11419,1.4618785
11420,2.4216998
11421,2.0019057
11422,-0.1116938
11423,-1.7167463
11424,0.29257205
11425,1.281127
11426,0.06557371
11427,-1.0089394
11428,-2.7826607
11429,-1.0222863
11430,-1.955871
11431,-2.412201
11432,0.00061334716
11433,1.6566219
11434,-1.9495516
11435,0.8104409
11436,-2.0828686
11437,-3.026008
11438,-2.4479654
11439,2.5258737
11440,0.6430067
11441,-1.6620591
11442,0.35026902
11443,0.3465135
11444,2.056346
11445,-0.32645097
11446,-1.0724316
11447,-0.60282594
11448,-1.062949
11449,1.5013952
11450,-1.219059
11451,2.828299
11452,1.602271
11453,2.222882
11454,-1.9158921
11455,-0.58679754
11456,2.3669658
11457,-1.3828495
11458,1.0521123
11459,1.9145224
11460,2.6589844
11461,-1.4339805
11462,-3.0326517
11463,-0.29263428
11464,-0.74918085
11465,1.0007102
11466,2.419568
11467,-1.9704983
11468,-1.6334953
11469,1.9799349
11470,-1.6999586
11471,0.32951427
11472,1.6701201
11473,2.811139
11474,-0.0006103702
11475,2.130994
11476,2.4584224
11477,0.2795957
11478,0.92979777
11479,-1.928884
11480,1.9859709
11481,2.5069306
11482,-2.9594367
11483,2.6305594
11484,-2.5328007
11485,-1.2148335
11486,2.300115
11487,-1.4262269
11488,1.6677917
11489,2.000043
11490,-1.9306655
11491,1.7382423
11492,2.430871
11493,-1.4275854
11494,-1.1283303
11495,-3.0034904
11496,1.4161106
11497,-0.363024
11498,1.608776
11499,2.751072
11500,-2.0205796
11501,2.1259453
11502,-2.3248541
11503,-2.0082934
11504,-1.267979
11505,1.2348361
11506,-0.30323216
11507,2.881109
11508,-2.821409
11509,2.2763057
11510,1.6804495
11511,-0.032081034
11512,-0.96835184
11513,1.1977241
11514,-2.9358494
11515,2.346843
11516,2.6167815
11517,-2.439655
11518,1.5636042
11519,-0.10988778
11520,-0.8481963
11521,-0.11687263
11522,-0.726817
11523,-1.8288347
11524,1.7031183
11525,-2.6616657
11526,0.017596152
11527,-3.0947363
11528,1.4231076
11529,-0.54362106
11530,-1.874188
11531,0.069801055
11532,-3.080459
11533,1.5562327
11534,0.6798641
11535,-1.6812645
11536,-2.3411238
11537,-0.9192265
11538,1.8948774
11539,2.6335027
11540,-0.16062497
11541,-1.5151544
11542,0.8163998
11543,-3.0309818
11544,0.033672642
11545,-3.119782
11546,-0.6012907
11547,1.7498301
11548,-1.0744153
11549,1.7875948
11550,-1.0424625
11551,1.7451648
11552,0.60605514
11553,1.1602395
11554,-0.14273752
11555,-1.0461179
11556,1.3253161
11557,2.9086213
11558,-1.2313157
11559,1.7251698
11560,-0.31139112
11561,1.1947293
11562,2.650465
11563,-2.8414493
11564,-2.6671052
11565,2.8714519
11566,-0.34039012
11567,-2.1933472
11568,-1.5988245
11569,1.9500703
11570,0.10578602
11571,2.2119827
11572,0.65433335
11573,-2.418732
11574,0.1402712
11575,-0.42151055
11576,2.9161012
11577,-0.76851207
11578,2.9255264
11579,-2.3945253
11580,-2.2202113
11581,-1.4271731
11582,0.83697814
11583,-1.5614265
11584,3.0507872
11585,-2.1989858
11586,-1.3474971
11587,-2.7253425
11588,2.1040285
11589,0.7042354
11590,2.5270963
11591,-2.4561033
11592,0.31848928
11593,0.66273934
11594,1.3551278
11595,-0.5023577
11596,2.0072465
11597,-1.0845292
11598,0.7160119
11599,-1.2329271
11600,2.8166554
11601,-1.3350825
11602,2.0377002
11603,2.4502156
11604,-2.8507888
11605,0.44356817
11606,2.7587783
11607,-0.77045155
11608,1.9522762
11609,-1.4100561
11610,2.6543405
11611,-1.6402887
11612,-2.9755838
11613,0.9748063
11614,-0.58774924
11615,0.28245363
11616,-0.9967421
11617,-0.60410774
11618,-2.1588972
11619,0.19212423
11620,-1.0493275
11621,-1.3294773
11622,-0.50414574
11623,-0.48623264
11624,-1.0894132
11625,1.6127096
11626,-2.307903
11627,1.5558275
11628,-1.041277
11629,-0.4821415
11630,0.62563354
11631,2.9521027
11632,-0.9872043
11633,1.7034076
11634,-0.25381085
11635,-0.12535971
11636,1.4327236
11637,-0.3884547
11638,-0.10133763
11639,-2.4643843
11640,0.72063845
11641,2.0963833
11642,-1.575497
11643,-2.0613296
11644,1.9801341
11645,-2.1979606
11646,-2.9441285
11647,-0.3885301
11648,2.8622022
11649,1.7316945
11650,-1.4264934
11651,-0.3755099
11652,-1.6924006
11653,0.36127615
11654,1.9382423
11655,2.2863848
11656,0.15942438
11657,-1.6299735
11658,-0.68894976
11659,-0.3198202
11660,-0.8281804
11661,2.404656
11662,-2.750072
11663,-0.17877303
11664,0.83310056
11665,0.73436123
11666,-1.3801125
11667,2.3243475
11668,-2.3828447
11669,0.11590103
11670,-0.3123966
11671,-0.1675742
11672,2.3273003
11673,2.7442546
11674,0.4447991
11675,-1.432279
11676,-2.576298
11677,2.219561
11678,2.7266536
11679,-1.3763689
11680,2.6743667
11681,-1.1420473
11682,-1.8032746
11683,2.9518669
11684,1.8821738
11685,0.98890585
11686,0.41173416
11687,-2.7836463
11688,-0.37382707
11689,0.46307024
11690,-0.18666518
11691,1.1425964
11692,0.4749497
11693,1.6371111
11694,1.5267954
11695,-0.9167798
11696,-1.0824084
11697,-1.0128828
11698,2.4598882
11699,1.810848
11700,1.6375767
11701,-0.03627462
11702,0.8877417
11703,0.47063798
11704,0.5399545
11705,1.6739728
11706,-2.7292109
11707,-1.5526321
11708,-2.8608358
11709,1.4241822
11710,-0.17691335
11711,-2.3494475
11712,-1.0252312
11713,-0.09373378
11714,-0.3165907
11715,-0.9442153
11716,0.65594465
11717,2.341204
11718,-1.0354149
11719,1.6606522
11720,2.5929687
11721,-2.3854246
11722,-2.7236311
11723,-0.74832743
11724,-2.9163268
11725,0.57483494
11726,-2.7895124
11727,2.5217645
11728,-0.6795856
11729,-0.31554857
11730,1.6599226
11731,-1.8250732
11732,1.6801912
11733,-2.2994723
11734,-2.6204596
11735,-1.0558547
11736,2.8270662
11737,-1.8196658
11738,-2.8623111
11739,0.1540413
11740,2.6410036
11741,-0.27902904
11742,-0.07550379
11743,0.38312355
11744,3.0603452
11745,0.19169402
11746,-0.8138353
11747,-2.4655266
11748,0.38268325
11749,1.2937301
11750,-2.3566806
11751,-2.2935064
11752,2.2610912
11753,-2.2328293
11754,0.5306552
11755,2.176672
11756,-1.9336061
11757,-0.734525
11758,-1.3882035
11759,0.8632158
11760,-0.3419054
11761,0.53466076
11762,-2.9306207
11763,-2.1217046
11764,2.637257
11765,-2.5564976
11766,0.3489334
11767,2.6155427
11768,0.3779464
11769,-2.2461996
11770,1.9607054
11771,-2.8105106
11772,0.32083884
11773,-0.4159966
11774,-0.6280659
11775,-2.2401807
11776,0.406717
11777,-0.5897258
11778,-2.1486812
11779,0.69170386
11780,1.4077865
11781,-2.3799782
11782,2.3740633
11783,0.6461835
11784,-0.21471012
11785,-0.6866096
11786,1.6780825
11787,-0.5946873
11788,-2.1229994
11789,0.17144816
11790,2.150048
11791,-1.0975932
11792,-1.5738375
11793,-2.6503248
11794,-1.3641903
11795,-0.76391065
11796,-1.0586962
11797,1.5795223
11798,1.7859063
11799,-2.6469376
11800,-2.4312863
11801,0.553901
11802,0.6180103
11803,-0.6277456
11804,-0.22147916
11805,-2.9057
11806,-2.9012108
11807,-1.676956
11808,2.1378124
11809,-1.8513284
11810,0.9762411
11811,-1.8591076
11812,0.009808706
11813,-2.7914443
11814,-0.90388036
11815,-2.6966214
11816,0.86703485
11817,1.3206089
11818,-1.6154662
11819,2.0243518
11820,2.7534556
11821,-0.9189837
11822,0.20134592
11823,1.2302777
11824,-2.4803877
11825,1.9867437
11826,1.65288
11827,2.4025166
11828,-1.3440162
11829,2.8433177
11830,-0.20340796
11831,-1.0616966
11832,-2.7229364
11833,-1.1587567
11834,1.6379635
11835,0.12300349
11836,-1.6286142
11837,-1.4795737
11838,-2.5863998
11839,2.0290136
11840,-0.3787502
11841,2.8639925
11842,0.20051289
11843,-2.1633637
11844,-0.8958656
11845,0.31858593
11846,-0.36815873
11847,-0.023447681
11848,-0.3651809
11849,-0.7474112
11850,0.34015036
11851,-2.8851123
11852,1.1183395
11853,-2.831741
11854,2.0158932
11855,-0.64261186
11856,-1.908521
11857,1.8228388
11858,-1.2761211
11859,2.5791116
11860,2.7919486
11861,-2.5189188
11862,0.50472903
11863,0.72815275
11864,1.7905139
11865,-1.2337724
11866,1.7286725
11867,-2.9330232
11868,-0.29079568
11869,-1.3804296
11870,-1.3928087
11871,-0.41090482
11872,2.41306
11873,0.2046727
11874,-0.8064917
11875,-2.3769479
11876,-2.8798373
11877,1.8519504
11878,-0.87394255
11879,-0.35161477
11880,-2.6828234
11881,-1.5871066
11882,-1.002169
11883,-1.79544
11884,0.228124
11885,0.99637634
11886,-2.4806006
11887,-1.2981832
11888,-0.0013239747
11889,-0.06292134
11890,-2.5569897
11891,-1.8322617
11892,-0.3845499
11893,-1.4003607
11894,2.0679398
11895,2.3255057
11896,1.9632722
11897,0.115207426
11898,-1.4086847
11899,-0.82590234
11900,0.12113734
11901,2.6439617
11902,0.12869188
11903,-0.4951694
11904,-2.8342001
11905,0.3497739
11906,2.5611129
11907,0.95947033
11908,-1.3230444
11909,2.146362
11910,-1.348366
11911,2.8631275
11912,0.59627336
11913,-0.74178964
11914,-0.60181755
11915,-2.6654556
11916,1.7534274
11917,-1.5958558
11918,1.2223691
11919,-1.5666662
11920,-2.6353502
11921,-0.86935735
11922,-1.9726338
11923,2.211472
11924,-2.448079
11925,-1.4205668
11926,0.46076158
11927,-3.0185795
11928,1.1022025
11929,1.7213963
11930,3.0361595
11931,-0.7429422
11932,-0.58899057
11933,-1.6102083
11934,0.17007953
11935,1.1597803
11936,-2.2453365
11937,-1.2588785
11938,-0.5332348
11939,-1.8651433
11940,2.7666297
11941,2.4516804
11942,-2.7801158
11943,-0.6314236
11944,-2.6617646
11945,0.77239686
11946,2.2277715
11947,-0.68939894
11948,-0.5186099
11949,2.069865
11950,2.5318182
11951,2.873327
11952,-1.8420671
11953,0.3500528
11954,-1.3204799
11955,2.4995377
11956,2.5997262
11957,-2.6064837
11958,1.1078151
11959,1.6622745
11960,-2.508937
11961,2.372995
11962,2.1918063
11963,2.5030024
11964,0.34321308
11965,1.916085
11966,0.5723906
11967,0.39614472
11968,-1.6535206
11969,-1.7048008
11970,-0.39086458
11971,2.8141592
11972,2.958932
11973,2.4268498
11974,-2.376229
11975,0.00847307
11976,1.6578819
11977,0.733275
11978,-1.0720415
11979,1.6830641
11980,-1.1507757
11981,1.4930187
11982,0.37349817
11983,-0.33263043
11984,-1.3165679
11985,-2.7640116
11986,-3.1150565
11987,-0.93745685
11988,1.8036999
11989,-0.089827485
11990,-0.61998034
11991,-2.1475031
11992,-1.5519478
11993,-0.6836079
11994,0.73256475
11995,2.167305
11996,1.4798704
11997,-1.8348364
11998,0.5756645
11999,1.5604914
12000,-0.5269876
12001,0.5805984
12002,1.2067184
12003,2.3912964
12004,0.052816335
12005,-0.20750704
12006,-1.9120158
12007,1.2033259
12008,-0.61339366
12009,-0.363507
12010,-2.8538637
12011,-1.4095994
12012,-0.7868713
12013,-2.3254638
12014,-1.720355
12015,1.6750088
12016,-0.31899634
12017,-2.6782444
12018,2.3054912
12019,2.974965
12020,-0.23807485
12021,0.5859771
12022,2.0310638
12023,0.97502625
12024,-1.4132782
12025,-0.9316066
12026,0.43638846
12027,0.5477204
12028,-3.079543
12029,2.4695582
12030,-1.2670753
12031,-1.0282578
12032,1.6315436
12033,0.63792306
12034,-2.1295805
12035,1.5367732
12036,1.1413978
12037,-1.244362
12038,-1.2287395
12039,-1.5443083
12040,-1.688467
12041,-1.5243515
12042,1.0114775
12043,-0.33791167
12044,1.9563248
12045,-2.4239717
12046,1.1468065
12047,-2.4971561
12048,0.08091708
12049,-0.5148379
12050,-1.3434683
12051,0.03743022
12052,1.3187742
12053,0.17078613
12054,-2.3325562
12055,-2.1768224
12056,-1.0510501
12057,3.013007
12058,-0.11113909
12059,-1.7895437
12060,0.17661957
12061,2.328078
12062,1.8380599
12063,-0.0860623
12064,-3.0176697
12065,0.4644848
12066,-0.86770034
12067,-2.2355835
12068,0.16409278
12069,2.1508603
12070,2.0783489
12071,1.1508859
12072,-2.9830415
12073,2.7782996
12074,1.1166873
12075,1.5953921
12076,0.45204625
12077,-1.4295188
12078,-2.8768504
12079,-2.1151824
12080,2.4776046
12081,-1.2632378
12082,0.79192275
12083,-2.03453
12084,-2.0124772
12085,-0.25612012
12086,-0.5296217
12087,0.71905756
12088,-1.5234377
12089,2.4996085
12090,-0.34598756
12091,-1.4411547
12092,-2.2283282
12093,-1.0629385
12094,-1.324099
12095,1.5566642
12096,-2.626352
12097,2.823489
12098,-2.6290376
12099,0.08682477
12100,-0.5135212
12101,-1.7991235
12102,0.7401483
12103,1.3402038
12104,0.8088809
12105,0.5287897
12106,-2.373707
12107,1.6539708
12108,2.768848
12109,-2.4277189
12110,-1.4913546
12111,-0.26452938
12112,0.0055906004
12113,1.4538796
12114,0.7314755
12115,2.3206704
12116,-0.97827476
12117,-2.0984638
12118,-0.22908193
12119,-0.6720617
12120,-1.2607292
