,RecoDataeta_predicted
9474,0.4310025
9475,1.8953516
9476,0.41501102
9477,2.1655636
9478,3.9759655
9479,-1.0194614
9480,2.137065
9481,1.5326362
9482,-0.085137606
9483,2.5533946
9484,-1.0316412
9485,-2.5280628
9486,4.479196
9487,0.35210812
9488,1.7689258
9489,-0.42000976
9490,-0.9580664
9491,1.5851817
9492,-1.1236575
9493,3.9996853
9494,2.4693415
9495,0.19486399
9496,-0.19070344
9497,-1.0740252
9498,2.1377978
9499,-1.9271567
9500,0.13275112
9501,-1.7575072
9502,1.3256055
9503,-1.6689651
9504,-3.0707786
9505,4.0217276
9506,1.702954
9507,3.059969
9508,1.106209
9509,2.488867
9510,-0.029269155
9511,-2.3217797
9512,-0.85301244
9513,-3.5475245
9514,3.3416991
9515,-2.5456152
9516,-2.3075933
9517,0.47781354
9518,-0.06638992
9519,1.0814911
9520,-3.9504201
9521,0.6627479
9522,3.9656098
9523,0.40995908
9524,-2.2477992
9525,1.7909789
9526,-1.568428
9527,0.70117694
9528,0.09626192
9529,-3.6993105
9530,0.92423433
9531,-2.4509838
9532,-1.1379824
9533,0.38051432
9534,-2.0224357
9535,-0.40436387
9536,-0.95246065
9537,3.5967813
9538,-2.4600997
9539,0.050651893
9540,-1.9640833
9541,1.3769658
9542,0.62788075
9543,-1.9788128
9544,4.4133005
9545,1.7044846
9546,2.3033066
9547,-2.2007442
9548,-1.7364712
9549,-0.784592
9550,4.097519
9551,1.0055641
9552,-1.2343051
9553,4.1509643
9554,-2.6132514
9555,-2.4902647
9556,0.954496
9557,-0.6474115
9558,0.21981578
9559,2.0178463
9560,1.448094
9561,-1.0649287
9562,2.9305372
9563,-0.76313287
9564,-0.9986399
9565,-1.5212716
9566,0.039022535
9567,-4.216596
9568,1.6921703
9569,1.7502576
9570,-2.761774
9571,1.0065403
9572,2.2709043
9573,-1.3246229
9574,1.9378397
9575,2.1753001
9576,0.14388263
9577,-0.053900596
9578,0.42741138
9579,0.16343135
9580,1.598735
9581,-1.5161619
9582,-2.0222328
9583,-0.08631542
9584,-2.1028178
9585,-0.6903748
9586,1.1851065
9587,-0.9190024
9588,3.6032374
9589,1.790133
9590,-1.2569872
9591,-3.7533855
9592,-2.2654188
9593,0.5085435
9594,-1.7947644
9595,-1.3301764
9596,-1.0615115
9597,-1.535893
9598,0.18068875
9599,-1.3114946
9600,1.3683658
9601,1.250518
9602,4.2346244
9603,0.9833374
9604,1.0137535
9605,-0.8184454
9606,-0.9227499
9607,-0.4727528
9608,3.8140042
9609,4.1766877
9610,1.0941005
9611,3.0147314
9612,0.51078033
9613,-3.2187536
9614,1.0804462
9615,0.29568172
9616,-4.4775963
9617,-3.0538266
9618,4.2484627
9619,0.4181916
9620,-1.8091412
9621,-1.0750471
9622,2.231196
9623,-0.59063077
9624,-2.2804213
9625,-0.21246797
9626,-0.049992505
9627,-0.64937294
9628,-2.9788468
9629,0.89070964
9630,0.938927
9631,2.4758155
9632,-2.3958209
9633,-2.0187354
9634,-0.7661863
9635,0.91546094
9636,1.3005048
9637,-1.0054216
9638,0.593983
9639,-1.6170925
9640,3.7543979
9641,-3.6663
9642,-1.3862603
9643,3.7512307
9644,2.3508644
9645,-2.4261615
9646,-0.21023068
9647,1.170763
9648,2.297661
9649,-2.0389726
9650,1.8319376
9651,1.0886701
9652,-0.845644
9653,1.6349761
9654,1.6928755
9655,-1.3880434
9656,-2.5336268
9657,-2.8650572
9658,-2.4285893
9659,1.3509686
9660,-3.3621478
9661,4.8335853
9662,-0.2651669
9663,1.7658614
9664,0.77795833
9665,-0.6796676
9666,-3.8845685
9667,-2.14113
9668,1.7707798
9669,-1.5085417
9670,-2.5650551
9671,2.4612923
9672,-1.5551715
9673,-0.83609915
9674,-0.07561755
9675,-2.5506313
9676,0.9376984
9677,0.6465886
9678,0.9696852
9679,-2.5373323
9680,-1.3930848
9681,-1.0130627
9682,1.8545972
9683,-1.4763365
9684,-0.5401918
9685,-0.108458936
9686,1.9693288
9687,2.222581
9688,0.5672244
9689,-0.22387679
9690,0.6822351
9691,-3.8552299
9692,-4.492796
9693,0.60227126
9694,1.1864408
9695,0.7670221
9696,2.3463087
9697,0.7945804
9698,-0.878633
9699,-3.3178184
9700,-2.8606586
9701,1.1702093
9702,-3.7537577
9703,2.3526866
9704,-1.6192551
9705,-3.7530298
9706,-2.315913
9707,1.7061713
9708,3.1835291
9709,-0.25231287
9710,2.2473922
9711,-0.27859586
9712,-1.0611581
9713,-3.9154344
9714,1.4688171
9715,1.825653
9716,-0.6723737
9717,3.8401856
9718,2.5816193
9719,-0.628239
9720,2.229332
9721,2.2542949
9722,-0.49343324
9723,-3.0791976
9724,1.3583598
9725,4.744034
9726,1.6053326
9727,1.7333943
9728,1.5949681
9729,-2.0690773
9730,2.0216522
9731,2.053496
9732,0.79819745
9733,1.4468743
9734,-0.30897567
9735,0.91621226
9736,0.18012667
9737,0.8741753
9738,-4.04108
9739,-0.26682538
9740,-0.12813862
9741,-0.2671184
9742,-0.9473567
9743,-3.0968082
9744,-0.18405934
9745,1.7512401
9746,-0.5748497
9747,0.79561317
9748,-1.3171773
9749,-3.4482226
9750,-1.2113152
9751,1.6713855
9752,4.4901276
9753,1.4143265
9754,-3.170139
9755,-1.6845475
9756,3.6512032
9757,3.1775784
9758,-2.598833
9759,2.167113
9760,1.4917684
9761,-0.16533051
9762,-4.083104
9763,-2.230898
9764,-2.1900039
9765,-1.6027112
9766,0.3705462
9767,-0.21179844
9768,-0.5902067
9769,1.1983876
9770,-1.2611034
9771,-3.031533
9772,0.46849015
9773,-2.4226654
9774,0.86722773
9775,-0.8642368
9776,-2.1270068
9777,-0.63076705
9778,-0.53934014
9779,-0.53296465
9780,-1.1005906
9781,-2.8008127
9782,3.1369462
9783,2.187347
9784,1.8899989
9785,3.672517
9786,-2.6364474
9787,0.9808373
9788,-4.4909754
9789,-3.270029
9790,-1.0751978
9791,-3.1530168
9792,0.705143
9793,1.0027716
9794,-1.2925543
9795,3.633817
9796,-0.64386076
9797,-1.5639843
9798,4.2695
9799,-2.757633
9800,1.6649324
9801,-1.2767255
9802,1.3361486
9803,-1.1369112
9804,0.31022424
9805,0.3984715
9806,0.34079915
9807,1.1728013
9808,1.7801665
9809,0.04098282
9810,-2.1904192
9811,2.870044
9812,1.1050824
9813,2.2077336
9814,0.19902498
9815,1.7368233
9816,-4.5536337
9817,0.75835645
9818,2.7628887
9819,-1.3534184
9820,0.2310618
9821,0.15016685
9822,2.3927383
9823,0.96494997
9824,0.45002234
9825,-2.3228436
9826,-1.6217867
9827,-2.407737
9828,1.9882058
9829,-3.6015465
9830,0.75004905
9831,-4.2097793
9832,1.6484957
9833,2.738045
9834,-1.7944127
9835,-0.74367595
9836,0.14219815
9837,-1.0042799
9838,0.46137452
9839,-1.0129241
9840,-0.94628584
9841,3.5906737
9842,0.56510675
9843,1.1942586
9844,-1.2658341
9845,-2.6875234
9846,-1.4699734
9847,3.7781084
9848,2.4865694
9849,-4.2437077
9850,1.0460045
9851,-1.1895885
9852,-1.3280809
9853,1.0272288
9854,-1.3927823
9855,3.661724
9856,-4.466948
9857,0.3968173
9858,-1.3277963
9859,-1.0011989
9860,0.23581183
9861,2.1961997
9862,-3.3299906
9863,2.152189
9864,0.29589096
9865,1.890065
9866,-1.2724285
9867,-0.88278943
9868,1.8222934
9869,1.3923753
9870,-2.4112895
9871,3.0816984
9872,0.06665523
9873,2.9212391
9874,-4.3217297
9875,-1.6659589
9876,-1.6825768
9877,0.8978363
9878,1.807196
9879,1.1590459
9880,0.16166468
9881,-1.6284293
9882,3.0524163
9883,-0.7920737
9884,0.45059088
9885,3.0117242
9886,1.8698375
9887,2.2029912
9888,-0.054640386
9889,3.2758567
9890,-0.34079632
9891,-0.59164226
9892,-2.6965127
9893,-2.449473
9894,3.1580927
9895,-2.5687869
9896,1.9903156
9897,3.139935
9898,1.1286837
9899,-1.1146116
9900,-0.08856833
9901,0.9105559
9902,-0.71519804
9903,0.19365829
9904,0.18796942
9905,0.29965425
9906,1.8993682
9907,4.42328
9908,0.47492525
9909,-1.5371
9910,-1.5441991
9911,1.4501262
9912,-0.9977893
9913,3.0878541
9914,-1.3570168
9915,2.4199288
9916,2.0624444
9917,-4.080356
9918,3.399363
9919,-3.9304345
9920,-0.5243366
9921,-1.8631899
9922,-2.3989096
9923,1.5505512
9924,-0.98356235
9925,3.9490483
9926,-4.803613
9927,-0.22482426
9928,0.21941738
9929,0.06376202
9930,-3.8346846
9931,1.4035362
9932,2.8051682
9933,-1.9089832
9934,2.1945264
9935,-3.3725486
9936,0.71877766
9937,-1.1295466
9938,4.660429
9939,2.880514
9940,0.19681713
9941,3.2892814
9942,0.9970277
9943,2.7381804
9944,-1.8559285
9945,-2.2680352
9946,-1.3091257
9947,1.9345394
9948,3.4353306
9949,-1.0830946
9950,-1.5405586
9951,0.59767836
9952,-4.732986
9953,-1.9450707
9954,1.0600227
9955,2.7549515
9956,3.848592
9957,-0.5970488
9958,-3.5677667
9959,-2.659373
9960,0.011339353
9961,2.876653
9962,-1.7230712
9963,2.5837636
9964,-2.24016
9965,-0.82977694
9966,1.152412
9967,0.21928659
9968,1.284576
9969,1.7458671
9970,0.78366995
9971,4.225335
9972,-2.7246685
9973,2.6611753
9974,-4.1283913
9975,-0.35599124
9976,0.51961964
9977,-1.719986
9978,2.9566014
9979,0.4590983
9980,1.7547811
9981,1.2836678
9982,-2.2673903
9983,-2.0770662
9984,1.7768852
9985,-3.2649121
9986,1.6563871
9987,0.3094211
9988,-2.538427
9989,1.0026326
9990,-0.9181762
9991,1.1860912
9992,2.1052659
9993,3.292487
9994,0.62476397
9995,0.18222016
9996,-0.6702013
9997,1.2066857
9998,-1.2439662
9999,-0.2640663
10000,-0.1594053
10001,0.36643237
10002,-2.5480077
10003,-1.3677121
10004,3.9640114
10005,-3.5828738
10006,3.0627553
10007,3.9090621
10008,2.8945117
10009,3.881348
10010,1.497756
10011,0.24617428
10012,0.39023855
10013,2.7327619
10014,3.010231
10015,0.47724116
10016,2.291621
10017,-2.8791862
10018,1.0107491
10019,-2.5013013
10020,4.442979
10021,-2.5754712
10022,-1.0466065
10023,3.3253648
10024,1.6659184
10025,-1.3000017
10026,0.15286623
10027,1.4078696
10028,-0.96695846
10029,-3.723371
10030,-4.469454
10031,2.7377095
10032,1.2395864
10033,-2.5303926
10034,4.2316093
10035,2.3725035
10036,-0.59608424
10037,2.4065642
10038,1.4776318
10039,-1.1123753
10040,-3.0013463
10041,0.90571135
10042,2.3217108
10043,0.09050019
10044,3.414597
10045,-2.4927866
10046,-2.1963758
10047,2.6955986
10048,-1.7867799
10049,-0.91786194
10050,2.2897406
10051,2.7616196
10052,1.0018216
10053,0.92771757
10054,1.7654023
10055,-2.1721866
10056,-1.7443312
10057,3.189279
10058,2.131192
10059,1.9396836
10060,-4.105351
10061,3.8516848
10062,-2.1975074
10063,-0.6312081
10064,-0.044829868
10065,2.5960739
10066,-0.7561064
10067,2.2856836
10068,0.14870656
10069,-0.66131073
10070,1.7929629
10071,-0.45419613
10072,-1.9219695
10073,0.44151074
10074,-0.22749181
10075,0.5379909
10076,0.59123766
10077,-4.180986
10078,2.1193683
10079,-4.182066
10080,1.5260969
10081,4.1363907
10082,-0.8127413
10083,3.5585744
10084,0.9838506
10085,-2.7693315
10086,0.16054441
10087,-2.384284
10088,-3.858961
10089,-3.4966323
10090,0.6683258
10091,-2.1138139
10092,-0.89966846
10093,-1.8657969
10094,-2.0177083
10095,-2.4724648
10096,1.6852932
10097,0.4246608
10098,0.6137257
10099,-1.790901
10100,2.8320236
10101,2.5856373
10102,3.0335734
10103,1.6316653
10104,-0.47189564
10105,0.015019909
10106,3.3602724
10107,1.3926932
10108,1.332564
10109,-3.7444847
10110,1.893191
10111,-1.5657285
10112,1.5772662
10113,3.6512752
10114,3.1348267
10115,3.1918378
10116,2.6743464
10117,-3.0234685
10118,1.3055983
10119,-2.6374688
10120,1.2147013
10121,-0.31820652
10122,2.281509
10123,-1.4115006
10124,-1.164733
10125,1.5339808
10126,-1.0864358
10127,-2.4009888
10128,-0.622193
10129,0.48329127
10130,-1.0716788
10131,0.70285684
10132,2.1887906
10133,2.437757
10134,-1.4787992
10135,-0.272798
10136,0.24186842
10137,-4.291833
10138,3.1730092
10139,2.9215536
10140,0.70148075
10141,-0.55910015
10142,4.4269004
10143,-1.9508389
10144,-2.957736
10145,-2.1777751
10146,-1.3628234
10147,0.021029796
10148,3.6458843
10149,-0.15788718
10150,-2.2833993
10151,3.2671628
10152,2.7781265
10153,-0.5574589
10154,3.855584
10155,-0.7087759
10156,-3.1942723
10157,1.3704826
10158,1.1282724
10159,0.6819762
10160,1.3258307
10161,3.403557
10162,1.3006585
10163,-0.26261967
10164,-0.20193243
10165,4.771388
10166,2.7245731
10167,-3.4088788
10168,-1.7926949
10169,0.32234514
10170,-0.65531355
10171,-1.911778
10172,0.8281898
10173,3.157564
10174,0.753147
10175,1.7562587
10176,-3.7727988
10177,2.262125
10178,3.7591817
10179,0.7103463
10180,1.1511452
10181,2.4310956
10182,2.3789194
10183,0.7376035
10184,2.0938227
10185,1.2815276
10186,2.4313493
10187,3.4407961
10188,0.9939114
10189,-2.7516522
10190,-2.2155514
10191,-1.0767944
10192,-0.5375976
10193,0.1784732
10194,-0.9466801
10195,3.6569808
10196,1.4153101
10197,0.15568894
10198,0.56966054
10199,2.38842
10200,-1.8342533
10201,-0.09736885
10202,-0.432634
10203,3.9481003
10204,1.1412723
10205,5.019149
10206,3.2488503
10207,-0.90686876
10208,1.8440813
10209,0.049044937
10210,-0.2682117
10211,-3.2199676
10212,4.6473765
10213,-2.3758001
10214,2.7839212
10215,4.301995
10216,-1.8525201
10217,-1.0195642
10218,-4.184679
10219,2.7385368
10220,-2.2560945
10221,-1.0373436
10222,-1.9403105
10223,0.098710105
10224,2.0509343
10225,0.7782041
10226,1.4815199
10227,3.753718
10228,0.7887601
10229,-1.3765885
10230,-3.563105
10231,-0.21423943
10232,0.006559495
10233,-2.6497827
10234,-1.5136837
10235,3.5567598
10236,2.530254
10237,-2.1310363
10238,-1.0133371
10239,2.828774
10240,-1.0914973
10241,1.0669268
10242,-0.29633427
10243,-2.0914726
10244,-0.9828818
10245,-0.656707
10246,1.8122655
10247,-4.3503203
10248,1.6894302
10249,1.2818586
10250,2.8659806
10251,-2.878847
10252,3.5267267
10253,1.9281274
10254,1.213577
10255,2.0743604
10256,-0.49150681
10257,1.768424
10258,0.5995471
10259,-2.5056653
10260,4.088726
10261,2.978322
10262,1.4125507
10263,0.4243853
10264,-0.6501583
10265,1.8615868
10266,5.140646
10267,-2.2106628
10268,-1.3103224
10269,-2.2962978
10270,1.282192
10271,1.6177422
10272,2.101957
10273,-1.3745773
10274,2.530068
10275,-1.094876
10276,-0.95819974
10277,-1.1326636
10278,1.773864
10279,-0.66267776
10280,1.4541928
10281,1.53844
10282,2.9615793
10283,0.9044437
10284,3.0620396
10285,3.674219
10286,-2.0092316
10287,3.1214414
10288,-0.57714945
10289,-3.3041937
10290,1.913916
10291,-1.6876638
10292,-0.5842348
10293,1.9390774
10294,-1.0166129
10295,-2.625469
10296,1.5509472
10297,-1.2804216
10298,-1.1484178
10299,-1.4436705
10300,1.8946145
10301,-0.6302696
10302,1.7694428
10303,1.5445834
10304,0.1007556
10305,-0.15984002
10306,1.6041307
10307,-3.6166916
10308,1.7253026
10309,-1.6247181
10310,1.938054
10311,1.2749892
10312,-0.5851864
10313,1.3610554
10314,-1.8942554
10315,1.9634688
10316,4.489307
10317,-2.6539865
10318,-1.0596266
10319,-0.49571943
10320,3.4018013
10321,-2.488584
10322,1.5223268
10323,-0.4733094
10324,3.5331302
10325,2.193712
10326,-1.3967749
10327,-1.3213029
10328,3.4797635
10329,1.6947671
10330,-0.9352724
10331,0.92492884
10332,0.47300294
10333,-3.2371597
10334,3.4413123
10335,-1.7500708
10336,-1.997092
10337,1.7521012
10338,-1.3165978
10339,1.2862519
10340,-2.4217045
10341,-2.1704292
10342,-2.4988732
10343,2.93847
10344,3.5760467
10345,-1.1231413
10346,0.9704953
10347,2.8805647
10348,-2.0399907
10349,-1.5426737
10350,-0.5562923
10351,3.4263623
10352,-2.494301
10353,-1.4144411
10354,2.0378382
10355,-0.35668024
10356,-2.605631
10357,-0.7851583
10358,3.337577
10359,-1.3862661
10360,2.8580031
10361,-3.553755
10362,0.70476705
10363,1.9334912
10364,0.08234772
10365,3.3994112
10366,-3.7052042
10367,1.5824006
10368,1.751756
10369,2.4963508
10370,-1.0491915
10371,-2.7480526
10372,-0.8358607
10373,2.8482404
10374,0.51421934
10375,0.7849162
10376,-3.8932369
10377,-0.6581759
10378,1.4464959
10379,-1.1412718
10380,1.8331072
10381,3.4086597
10382,-2.0076602
10383,0.850836
10384,1.1088265
10385,4.6928782
10386,-1.6749656
10387,1.6498604
10388,0.13704027
10389,2.6980608
10390,-0.96845317
10391,-1.1494536
10392,1.955351
10393,-1.3725592
10394,-2.9839065
10395,0.19942054
10396,-1.009728
10397,-0.42048115
10398,-1.9587779
10399,3.1957715
10400,2.8931055
10401,2.5374062
10402,-1.1102561
10403,-0.9862874
10404,-5.0906596
10405,1.079462
10406,-1.9242272
10407,-0.2546861
10408,3.9809792
10409,-0.91962326
10410,2.4367318
10411,-0.61482847
10412,1.2008388
10413,-1.0492107
10414,-4.206938
10415,-0.778246
10416,-2.496396
10417,1.6221911
10418,-3.456537
10419,-0.051082373
10420,1.7929881
10421,-1.523814
10422,-2.1278894
10423,-2.337926
10424,0.6831988
10425,-1.7825652
10426,-3.871113
10427,-0.11231884
10428,1.9648463
10429,-2.2556725
10430,1.1349396
10431,1.8261099
10432,2.3875499
10433,4.2122564
10434,3.7196152
10435,2.11627
10436,1.140714
10437,-1.052544
10438,1.5050315
10439,-4.8298845
10440,0.21086475
10441,0.9474098
10442,-1.5961155
10443,2.631091
10444,3.5456805
10445,-4.219267
10446,-0.736266
10447,0.47942084
10448,-3.4081478
10449,3.3015335
10450,-2.8141732
10451,-3.6369429
10452,2.435295
10453,0.82932824
10454,0.75499564
10455,-2.4070055
10456,-2.0390694
10457,-2.6207242
10458,0.31679374
10459,1.0661403
10460,1.7179238
10461,-0.68121743
10462,0.31726968
10463,3.617211
10464,-2.1730528
10465,-2.0076036
10466,2.8698695
10467,-4.020059
10468,-0.5496643
10469,-0.6058651
10470,0.20880255
10471,-0.5316234
10472,-0.044282008
10473,-1.0913925
10474,-2.5999684
10475,0.6569658
10476,-1.2578071
10477,-1.4203604
10478,2.2598858
10479,-0.62126285
10480,3.020404
10481,0.7236156
10482,-0.51981884
10483,1.3384688
10484,-2.0710025
10485,-1.3202814
10486,-0.42187813
10487,-3.6014924
10488,-0.31287137
10489,0.3165069
10490,0.41122547
10491,3.2494042
10492,-1.035197
10493,-2.4947617
10494,-2.833463
10495,-4.243055
10496,-1.8394296
10497,-1.8962166
10498,-1.3684798
10499,1.3842981
10500,0.021022562
10501,-1.557283
10502,2.650973
10503,-2.6568131
10504,3.4038513
10505,-0.8242666
10506,-0.93143743
10507,1.0846957
10508,0.5739756
10509,2.9884107
10510,1.4020658
10511,0.5898608
10512,-0.10899374
10513,4.2114363
10514,0.9998696
10515,2.169585
10516,-0.65419424
10517,-3.4793024
10518,-1.7159337
10519,-2.5548556
10520,-3.1264284
10521,-2.5225413
10522,1.6830385
10523,0.6083872
10524,-1.8205044
10525,1.7993592
10526,-1.926175
10527,-1.6017027
10528,0.5387352
10529,2.3687239
10530,1.5861439
10531,-0.03866839
10532,1.4477086
10533,-1.4769202
10534,-3.2900643
10535,2.2906795
10536,2.9667804
10537,-0.8956569
10538,-2.924481
10539,-3.1118808
10540,0.08219603
10541,-0.22505426
10542,2.3018894
10543,3.7568667
10544,-3.0550075
10545,0.6857371
10546,-3.1916285
10547,1.6508489
10548,0.74054
10549,-2.3476539
10550,-3.3422992
10551,-1.2552516
10552,-3.0431414
10553,-1.364194
10554,0.39646357
10555,2.1982448
10556,2.0336924
10557,1.267957
10558,-0.18491328
10559,-0.0852568
10560,-2.3556387
10561,-1.9811641
10562,-0.4238442
10563,1.228246
10564,-3.887595
10565,-0.4592283
10566,1.7299778
10567,3.2058582
10568,-0.35810992
10569,-3.8031116
10570,-0.8089391
10571,1.22128
10572,-2.5731359
10573,0.6866455
10574,-2.7721033
10575,1.0384141
10576,-1.9069653
10577,-1.1790209
10578,2.2469625
10579,1.5955589
10580,2.033357
10581,1.32404
10582,0.22142573
10583,4.4205213
10584,0.34345877
10585,4.1420507
10586,3.2625725
10587,-4.3458676
10588,-0.2814718
10589,-0.745175
10590,1.881844
10591,2.5598454
10592,-0.700325
10593,-0.5471034
10594,-2.7383945
10595,3.2078643
10596,-1.6386172
10597,-2.2914
10598,-1.3420088
10599,0.9926036
10600,-0.7001887
10601,-3.7184963
10602,-2.641655
10603,-1.3486719
10604,-1.5476406
10605,1.1143025
10606,-3.8830087
10607,1.1655318
10608,-2.8225513
10609,1.7094672
10610,-0.6821899
10611,0.698453
10612,-1.4658759
10613,-1.4523529
10614,0.61315393
10615,-1.797891
10616,0.40679136
10617,-0.11167069
10618,2.4146628
10619,-2.3126605
10620,0.5475484
10621,-1.4081075
10622,-1.9664465
10623,-3.753543
10624,0.28552178
10625,0.60771936
10626,-1.8152775
10627,-2.8061342
10628,2.1614847
10629,-2.0667727
10630,-1.8556464
10631,0.35063142
10632,-0.58497196
10633,-0.9892251
10634,-2.0973523
10635,3.668122
10636,-1.3076932
10637,3.0475008
10638,0.7114402
10639,4.1112714
10640,0.4189536
10641,1.7454643
10642,0.53155196
10643,4.1115384
10644,-1.1181324
10645,0.49553692
10646,1.8770838
10647,4.694578
10648,-3.7379022
10649,-1.0087224
10650,-0.13957901
10651,3.201832
10652,1.6560109
10653,2.6032965
10654,0.4654921
10655,1.6638349
10656,1.6915944
10657,2.705098
10658,-1.3581237
10659,-2.4821148
10660,0.31841838
10661,-2.1339655
10662,-1.4544134
10663,-0.5229765
10664,2.770656
10665,0.7197679
10666,-3.2089663
10667,-1.9296111
10668,-2.004266
10669,-2.612579
10670,3.5292068
10671,3.470658
10672,-1.8080133
10673,-2.2527435
10674,3.2562797
10675,0.92038995
10676,1.9405704
10677,-2.688739
10678,1.5002017
10679,-0.92597616
10680,0.2606811
10681,-2.7466655
10682,-2.2911437
10683,-2.3970833
10684,-2.7616947
10685,-2.1142118
10686,-0.77668875
10687,-2.2543492
10688,0.3055114
10689,-2.8009002
10690,-0.7238309
10691,-0.7755012
10692,-2.5931723
10693,-2.3590312
10694,0.39311877
10695,0.021587463
10696,1.1655025
10697,-0.89203185
10698,2.8950748
10699,2.40135
10700,-1.8279216
10701,3.299483
10702,1.8262573
10703,-3.163649
10704,-1.0957967
10705,2.0098078
10706,4.6817307
10707,-0.9588417
10708,1.3776776
10709,1.2546923
10710,-0.80471486
10711,0.5973682
10712,1.6345081
10713,-2.14591
10714,2.1610024
10715,-4.285718
10716,3.7842233
10717,-1.7596573
10718,2.400562
10719,-2.6056113
10720,0.89888847
10721,2.3940365
10722,2.1661289
10723,-2.2808714
10724,1.7377825
10725,-1.2918525
10726,0.1633563
10727,2.269045
10728,1.5679201
10729,3.850211
10730,1.5615171
10731,2.213246
10732,4.107759
10733,-4.120889
10734,2.1055894
10735,3.599196
10736,3.6987648
10737,0.2834238
10738,-2.7050576
10739,-3.581822
10740,-1.7603137
10741,1.1260746
10742,4.7447124
10743,3.9361198
10744,1.3701093
10745,-1.0470499
10746,4.9964967
10747,-1.3461949
10748,-2.9492204
10749,0.761636
10750,-1.5657505
10751,0.7780035
10752,0.51519245
10753,-2.0101006
10754,-2.6888847
10755,3.289782
10756,-0.6370446
10757,0.050719455
10758,0.15940838
10759,2.6166685
10760,-4.3015943
10761,-2.3652442
10762,-2.1160257
10763,-1.4500259
10764,-1.5939219
10765,-1.9877387
10766,-2.8920772
10767,-0.6444851
10768,-0.16837631
10769,-1.592644
10770,1.3743668
10771,2.7991395
10772,3.1252344
10773,0.58044624
10774,-0.42973822
10775,3.727351
10776,1.8687925
10777,-1.7793667
10778,0.9700892
10779,-3.8104496
10780,-3.0383658
10781,-1.4897834
10782,1.1285017
10783,2.26007
10784,0.34042645
10785,2.002178
10786,2.0671906
10787,0.14393125
10788,2.0304372
10789,3.5097005
10790,-2.0563521
10791,3.9276094
10792,-2.827557
10793,-2.4395685
10794,0.30792204
10795,0.6595207
10796,4.6588535
10797,0.54575574
10798,3.1484241
10799,-3.5032923
10800,-3.3419046
10801,-0.98282224
10802,-1.5278505
10803,-1.4710828
10804,2.0683718
10805,1.4716718
10806,3.2062328
10807,0.79510015
10808,1.2622408
10809,0.63554496
10810,0.102587536
10811,1.043363
10812,1.6856457
10813,0.034389064
10814,2.4081573
10815,0.6633497
10816,1.068823
10817,-0.8562705
10818,-0.9500104
10819,3.39751
10820,2.0399864
10821,3.036592
10822,0.3480387
10823,-2.5425215
10824,-1.1578474
10825,0.27152762
10826,-0.7715081
10827,-1.0233234
10828,1.6387558
10829,3.8938692
10830,-2.9318776
10831,-2.083484
10832,-0.20115004
10833,-3.5892448
10834,-1.2171601
10835,3.1442225
10836,-0.97884595
10837,4.1006227
10838,0.83799595
10839,-1.0213331
10840,-4.148561
10841,3.8653724
10842,-4.3567953
10843,0.124940455
10844,-2.280467
10845,2.3187554
10846,-2.1337707
10847,-2.2184021
10848,1.4202543
10849,-0.99412006
10850,4.270246
10851,-0.6202856
10852,1.6684897
10853,0.79962546
10854,2.8266423
10855,-1.3511815
10856,2.302894
10857,1.4550028
10858,-3.7369835
10859,-1.2255951
10860,-0.503511
10861,1.9026306
10862,3.6901526
10863,-0.68101865
10864,-3.6941357
10865,-4.031546
10866,3.7382329
10867,1.0353476
10868,-1.8320357
10869,2.0699444
10870,-0.95665944
10871,1.7233328
10872,-1.8957442
10873,-3.2379525
10874,1.0735348
10875,-4.4548287
10876,1.4552784
10877,-3.0450408
10878,0.2158772
10879,-4.4559107
10880,3.1331284
10881,-1.5395281
10882,-1.9192176
10883,-0.6486653
10884,2.4990637
10885,-0.12064718
10886,-3.3417299
10887,-2.182332
10888,-0.9561295
10889,0.24092506
10890,-3.0593252
10891,-1.2892104
10892,-2.6429794
10893,-0.86200905
10894,-1.0170836
10895,-2.07724
10896,-1.7622507
10897,2.3899121
10898,1.7533898
10899,-0.48401326
10900,1.7201303
10901,-2.4374983
10902,-2.5349088
10903,3.2199306
10904,1.3641937
10905,3.1703947
10906,-1.6153725
10907,0.35391045
10908,-3.9591014
10909,-2.4596317
10910,3.4864407
10911,2.6442692
10912,3.9501562
10913,3.2796056
10914,-3.740279
10915,-2.0655613
10916,-3.6949756
10917,0.9468643
10918,2.7269416
10919,-1.4625894
10920,-1.266634
10921,-2.222571
10922,-0.94470227
10923,4.120689
10924,0.9388457
10925,-3.1316905
10926,1.7354352
10927,1.4271765
10928,0.1539008
10929,-2.5429034
10930,-1.409641
10931,-0.33132377
10932,2.753526
10933,0.38584045
10934,3.311943
10935,2.6995022
10936,1.4519544
10937,0.5540795
10938,2.3025706
10939,0.7111427
10940,2.8486586
10941,-0.19555959
10942,0.3688073
10943,-3.642563
10944,1.6314486
10945,-0.033595834
10946,2.3392813
10947,-3.281485
10948,2.162743
10949,-2.7195792
10950,0.09500027
10951,-3.5289288
10952,3.4097092
10953,-0.13457334
10954,-1.934835
10955,-1.4482993
10956,2.3838005
10957,-0.68965715
10958,-1.4989899
10959,-0.40193716
10960,-2.6469872
10961,1.5620524
10962,-2.365652
10963,1.0385301
10964,-1.0257293
10965,-1.0542591
10966,-3.1453855
10967,-0.8488758
10968,0.06749096
10969,0.41230634
10970,-3.1748683
10971,1.9206104
10972,-0.14913306
10973,-0.6644268
