,RecoDataeta_predicted
10532,84248.484
10533,100414.58
10534,191160.48
10535,151731.69
10536,176725.39
10537,126357.23
10538,103641.66
10539,168773.75
10540,103879.86
10541,186126.56
10542,81692.586
10543,170096.98
10544,186368.75
10545,150016.69
10546,95720.555
10547,192446.25
10548,123432.23
10549,113.58513
10550,93253.49
10551,113.58513
10552,89755.055
10553,152093.06
10554,113.58513
10555,91202.76
10556,99256.164
10557,150544.97
10558,147869.81
10559,129110.8
10560,181527.4
10561,139488.34
10562,95464.75
10563,90469.03
10564,144168.5
10565,98110.67
10566,183729.08
10567,105222.375
10568,113.58513
10569,92337.28
10570,116529.03
10571,140171.6
10572,113.58513
10573,125721.375
10574,113.58513
10575,123243.78
10576,149155.31
10577,113.58513
10578,148514.31
10579,90983.805
10580,98785.37
10581,193202.36
10582,117079.49
10583,113.58513
10584,94952.9
10585,92330.12
10586,110676.25
10587,100148.984
10588,197170.81
10589,156084.56
10590,113.58513
10591,222430.14
10592,113.58513
10593,141171.08
10594,80420.45
10595,125447.55
10596,81645.484
10597,113.58513
10598,113.58513
10599,106058.55
10600,113.58513
10601,244632.47
10602,166990.22
10603,113.58513
10604,113.58513
10605,113.58513
10606,109442.016
10607,113.58513
10608,80094.5
10609,136972.78
10610,113.58513
10611,143656.95
10612,126114.37
10613,113.58513
10614,106955.16
10615,235426.4
10616,104836.03
10617,97053.95
10618,190495.3
10619,113.58513
10620,172640.52
10621,148593.28
10622,124461.17
10623,113.58513
10624,143516.62
10625,89523.22
10626,103400.5
10627,101983.1
10628,113.58513
10629,218640.66
10630,191249.92
10631,81133.28
10632,113.58513
10633,171184.8
10634,122032.65
10635,86021.055
10636,123545.27
10637,128072.25
10638,113.58513
10639,95008.46
10640,84232.1
10641,134844.22
10642,197324.34
10643,117017.01
10644,183245.97
10645,90645.02
10646,113.58513
10647,113.58513
10648,90899.04
10649,91906.62
10650,113.58513
10651,98978.55
10652,83674.11
10653,123209.484
10654,113.58513
10655,248902.38
10656,113.58513
10657,82045.49
10658,113.58513
10659,126819.47
10660,113.58513
10661,135363.39
10662,96387.25
10663,113.58513
10664,134453.9
10665,113.58513
10666,202718.95
10667,117754.14
10668,113.58513
10669,252367.42
10670,108421.65
10671,104359.38
10672,94595.62
10673,177226.55
10674,262561.97
10675,117128.39
10676,190490.75
10677,146347.88
10678,147025.0
10679,98864.29
10680,120272.445
10681,113.58513
10682,102591.414
10683,106821.055
10684,113.58513
10685,115636.59
10686,120183.91
10687,113.58513
10688,107097.36
10689,87750.04
10690,208732.33
10691,80494.09
10692,86661.63
10693,239618.28
10694,141736.84
10695,88574.1
10696,179711.28
10697,113.58513
10698,133869.31
10699,113.58513
10700,82078.49
10701,118853.984
10702,207766.73
10703,107280.39
10704,138254.78
10705,131280.12
10706,82083.95
10707,82866.6
10708,103878.1
10709,113.58513
10710,457054.34
10711,117754.42
10712,128266.445
10713,98651.05
10714,104811.58
10715,94566.805
10716,173913.48
10717,113.58513
10718,103243.55
10719,174720.62
10720,79750.52
10721,103486.23
10722,150393.14
10723,113.58513
10724,113.58513
10725,113.58513
10726,145425.62
10727,113477.84
10728,114328.67
10729,84597.445
10730,83321.19
10731,82634.1
10732,105717.125
10733,113.58513
10734,113.58513
10735,142275.4
10736,106687.83
10737,210358.61
10738,181322.47
10739,138088.89
10740,148615.11
10741,109150.35
10742,113.58513
10743,113.58513
10744,125182.9
10745,87641.414
10746,189253.72
10747,91968.7
10748,113.58513
10749,85313.27
10750,105407.93
10751,86944.41
10752,113.58513
10753,113.58513
10754,91829.98
10755,130767.36
10756,82077.88
10757,113.58513
10758,98281.375
10759,113.58513
10760,145930.19
10761,109985.89
10762,107684.08
10763,112991.164
10764,154445.31
10765,135518.06
10766,114888.73
10767,113.58513
10768,113.58513
10769,86739.555
10770,148838.86
10771,92003.03
10772,98709.31
10773,255666.55
10774,88414.02
10775,200621.48
10776,103418.52
10777,486287.4
10778,166450.89
10779,123303.4
10780,98537.01
10781,325608.06
10782,103087.2
10783,101150.7
10784,104047.74
10785,281556.25
10786,97637.61
10787,92443.4
10788,122363.65
10789,101767.336
10790,118169.65
10791,147293.72
10792,148319.12
10793,81335.87
10794,133362.36
10795,113.58513
10796,106505.76
10797,105114.3
10798,127486.94
10799,107935.664
10800,122541.9
10801,106701.664
10802,80197.36
10803,82397.945
10804,88699.59
10805,94526.7
10806,155207.36
10807,155031.56
10808,92746.62
10809,207905.23
10810,80834.49
10811,215711.06
10812,157163.1
10813,169585.16
10814,148473.6
10815,91251.89
10816,113.58513
10817,151971.75
10818,146321.16
10819,84095.26
10820,160612.22
10821,93774.26
10822,153173.7
10823,113.58513
10824,199537.11
10825,113.58513
10826,96604.766
10827,213122.77
10828,112115.53
10829,97701.86
10830,129309.6
10831,92321.98
10832,113.58513
10833,113.58513
10834,203397.47
10835,183140.5
10836,202151.4
10837,114598.45
10838,292322.38
10839,94497.555
10840,148115.86
10841,113.58513
10842,125649.35
10843,89529.85
10844,110870.98
10845,93720.99
10846,118243.21
10847,152631.03
10848,173810.69
10849,114564.266
10850,95698.77
10851,97544.5
10852,101593.414
10853,89717.06
10854,105921.6
10855,113.58513
10856,99858.99
10857,101672.82
10858,113.58513
10859,122141.836
10860,100588.55
10861,87129.44
10862,185509.6
10863,93967.336
10864,104742.01
10865,113.58513
10866,134975.92
10867,131876.86
10868,117554.68
10869,95491.68
10870,110703.766
10871,113.58513
10872,142214.66
10873,158072.86
10874,98357.31
10875,178215.7
10876,123482.94
10877,126772.99
10878,120120.164
10879,149914.56
10880,96810.77
10881,155144.19
10882,113.58513
10883,100285.39
10884,97514.02
10885,177614.27
10886,98138.734
10887,149960.02
10888,182050.06
10889,113.58513
10890,105929.78
10891,98001.37
10892,189522.61
10893,138304.48
10894,113.58513
10895,113.58513
10896,154842.38
10897,113.58513
10898,104292.914
10899,116602.99
10900,158654.78
10901,197452.0
10902,113.58513
10903,111006.98
10904,113.58513
10905,151236.06
10906,145142.14
10907,238429.94
10908,103984.62
10909,111919.88
10910,125153.57
10911,113.58513
10912,113.58513
10913,113.58513
10914,146184.52
10915,125901.53
10916,128378.82
10917,163732.64
10918,129941.33
10919,96932.445
10920,138517.47
10921,242556.81
10922,114102.41
10923,114995.92
10924,106094.484
10925,112193.47
10926,111132.086
10927,113.58513
10928,130865.266
10929,113.58513
10930,97272.195
10931,126785.76
10932,113.58513
10933,257827.61
10934,104047.09
10935,192172.64
10936,171533.39
10937,137196.95
10938,95979.445
10939,113.58513
10940,116054.51
10941,113.58513
10942,86419.73
10943,152241.22
10944,108999.016
10945,120430.05
10946,170633.27
10947,81348.945
10948,112263.93
10949,156641.52
10950,88201.31
10951,113.58513
10952,78710.9
10953,113.58513
10954,149588.62
10955,130546.59
10956,114422.836
10957,156684.77
10958,106589.21
10959,130610.586
10960,111889.02
10961,147680.36
10962,125129.24
10963,113.58513
10964,745979.5
10965,113.58513
10966,101967.16
10967,126780.664
10968,112316.24
10969,169100.73
10970,159958.53
10971,104459.234
10972,123943.88
10973,159442.52
10974,113.58513
10975,113.58513
10976,113.58513
10977,80618.89
10978,114512.75
10979,83817.89
10980,109642.836
10981,113.58513
10982,201714.14
10983,113.58513
10984,111586.63
10985,192448.45
10986,136332.97
10987,113.58513
10988,113.58513
10989,113.58513
10990,143042.84
10991,82973.52
10992,91661.96
10993,78144.69
10994,113.58513
10995,113.58513
10996,92193.16
10997,89192.86
10998,92520.11
10999,192650.83
11000,144946.62
11001,85497.32
11002,202686.19
11003,113.58513
11004,113.58513
11005,153320.36
11006,185012.9
11007,197592.89
11008,113.58513
11009,94488.64
11010,93496.36
11011,127590.51
11012,116003.23
11013,96158.03
11014,130784.68
11015,109508.59
11016,85962.01
11017,131117.19
11018,100918.805
11019,347974.3
11020,143141.39
11021,78829.77
11022,81020.99
11023,81610.34
11024,113815.37
11025,271071.56
11026,113.58513
11027,153669.81
11028,99960.51
11029,81825.36
11030,99149.78
11031,128696.625
11032,128927.7
11033,205524.03
11034,115757.664
11035,160206.28
11036,126523.484
11037,113.58513
11038,130311.516
11039,128827.64
11040,106921.99
11041,228319.73
11042,88240.836
11043,87792.87
11044,151000.9
11045,138647.62
11046,105656.945
11047,404603.03
11048,113.58513
11049,208182.31
11050,90464.92
11051,113.58513
11052,113.58513
11053,84687.24
11054,175780.72
11055,240085.08
11056,113.58513
11057,170986.36
11058,88742.83
11059,125405.31
11060,86341.3
11061,198777.19
11062,113.58513
11063,87818.875
11064,130100.33
11065,138763.94
11066,113.58513
11067,113.58513
11068,107023.33
11069,113.58513
11070,412808.8
11071,100884.484
11072,106922.89
11073,110923.67
11074,116266.266
11075,96032.01
11076,145791.52
11077,113.58513
11078,113.58513
11079,113.58513
11080,170676.36
11081,89627.1
11082,113.58513
11083,177486.89
11084,416374.9
11085,89350.164
11086,103742.53
11087,116976.21
11088,81977.16
11089,82569.04
11090,102727.88
11091,165125.39
11092,107591.01
11093,146269.73
11094,139765.25
11095,83161.18
11096,72387.92
11097,113.58513
11098,73172.81
11099,113.58513
11100,138277.0
11101,75501.6
11102,168921.34
11103,94212.375
11104,88725.4
11105,158503.88
11106,111617.31
11107,135426.17
11108,196272.48
11109,75440.76
11110,113.58513
11111,100025.25
11112,165938.0
11113,176876.27
11114,113.58513
11115,92078.67
11116,108708.44
11117,181814.44
11118,133144.44
11119,84946.69
11120,113018.55
11121,311593.25
11122,102470.945
11123,124515.73
11124,122155.15
11125,152132.48
11126,90301.17
11127,203672.16
11128,113.58513
11129,77435.17
11130,209208.53
11131,113.58513
11132,88282.3
11133,113.58513
11134,140799.03
11135,107724.05
11136,108674.45
11137,85612.09
11138,104357.66
11139,109633.414
11140,151781.72
11141,107135.375
11142,106472.39
11143,100066.12
11144,95336.42
11145,107426.06
11146,127090.234
11147,78447.26
11148,103805.914
11149,148620.16
11150,149188.16
11151,113876.42
11152,123899.77
11153,96180.625
11154,109666.1
11155,107929.914
11156,191036.05
11157,113.58513
11158,111516.305
11159,108878.21
11160,147838.47
11161,94884.125
11162,83293.72
11163,130566.85
11164,161438.19
11165,106285.555
11166,113.58513
11167,171804.48
11168,81968.875
11169,90389.164
11170,85256.266
11171,105700.59
11172,93011.055
11173,201027.14
11174,113.58513
11175,93313.89
11176,126901.2
11177,144733.77
11178,113.58513
11179,202068.6
11180,113.58513
11181,154038.72
11182,154979.1
11183,117286.96
11184,102343.12
11185,212927.27
11186,160291.36
11187,134810.45
11188,194962.38
11189,78700.13
11190,144488.56
11191,138145.56
11192,123995.6
11193,82567.79
11194,191667.69
11195,521163.6
11196,222962.36
11197,90851.66
11198,152044.0
11199,113.58513
11200,113.58513
11201,113.58513
11202,113.58513
11203,219522.08
11204,84500.05
11205,93890.29
11206,220939.33
11207,139454.8
11208,105646.37
11209,278888.38
11210,101782.66
11211,193206.23
11212,117544.734
11213,172529.88
11214,113.58513
11215,103631.06
11216,113.58513
11217,96031.695
11218,94019.56
11219,77724.89
11220,145143.61
11221,334828.47
11222,92703.664
11223,87336.01
11224,106743.984
11225,100700.18
11226,73152.99
11227,142967.48
11228,114475.836
11229,124551.31
11230,144705.27
11231,136938.89
11232,212204.8
11233,119728.83
11234,215580.34
11235,82299.31
11236,152093.45
11237,113.58513
11238,100369.49
11239,113.58513
11240,113.58513
11241,105175.164
11242,96238.734
11243,138391.45
11244,93935.484
11245,98398.67
11246,87408.06
11247,159283.08
11248,113.58513
11249,113.58513
11250,86794.14
11251,113.58513
11252,167272.16
11253,75440.59
11254,90621.3
11255,106332.46
11256,179850.38
11257,90959.305
11258,88460.414
11259,113.58513
11260,80308.54
11261,105997.89
11262,118222.13
11263,133931.7
11264,122363.43
11265,126600.48
11266,82374.28
11267,113.58513
11268,110193.7
11269,124358.13
11270,108999.65
11271,137294.64
11272,94189.664
11273,82700.414
11274,82068.09
11275,159297.27
11276,113.58513
11277,183419.16
11278,113.58513
11279,113.58513
11280,141760.7
11281,89011.43
11282,141407.81
11283,91793.77
11284,126941.2
11285,156388.42
11286,98511.02
11287,183702.47
11288,96537.25
11289,93199.375
11290,113.58513
11291,103927.19
11292,120327.016
11293,247030.61
11294,101796.11
11295,166035.61
11296,74163.97
11297,113.58513
11298,90128.805
11299,81667.62
11300,194474.42
11301,185091.05
11302,178488.3
11303,132906.11
11304,92782.25
11305,117836.945
11306,113.58513
11307,86199.67
11308,84001.43
11309,150521.28
11310,86735.24
11311,99194.25
11312,112970.38
11313,113.58513
11314,113.58513
11315,221752.88
11316,193313.28
11317,103217.24
11318,161340.89
11319,121229.875
11320,109462.836
11321,243649.66
11322,105418.93
11323,124068.625
11324,90961.484
11325,169268.77
11326,103838.33
11327,157498.25
11328,103297.71
11329,113.58513
11330,122170.44
11331,164799.44
11332,143250.48
11333,113.58513
11334,110258.06
11335,113.58513
11336,80298.62
11337,92694.02
11338,161880.55
11339,82737.43
11340,116213.34
11341,91198.26
11342,180851.56
11343,106940.1
11344,185366.38
11345,82667.72
11346,114466.63
11347,121972.22
11348,113.58513
11349,146053.86
11350,113.58513
11351,130443.055
11352,145848.33
11353,88131.305
11354,199125.03
11355,109024.95
11356,128051.984
11357,126457.81
11358,233102.34
11359,81800.875
11360,210823.11
11361,113.58513
11362,149654.72
11363,113.58513
11364,168058.23
11365,155180.89
11366,109746.95
11367,80034.836
11368,170241.83
11369,205497.92
11370,113.58513
11371,116463.805
11372,239041.9
11373,115570.26
11374,100419.36
11375,111812.59
11376,89404.59
11377,99994.48
11378,114085.734
11379,105754.96
11380,223490.53
11381,115578.1
11382,99685.8
11383,82430.31
11384,81681.016
11385,122498.125
11386,169513.34
11387,110087.85
11388,113.58513
11389,104791.77
11390,71648.18
11391,84384.0
11392,104039.81
11393,114558.93
11394,213534.83
11395,131804.5
11396,128435.03
11397,89510.1
11398,179512.53
11399,111243.77
11400,164941.72
11401,113.58513
11402,88826.26
11403,161700.36
11404,116485.84
11405,145096.12
11406,113.58513
11407,126073.42
11408,113.58513
11409,97857.42
11410,104499.94
11411,200690.88
11412,261851.69
11413,103570.69
11414,113549.76
11415,85071.86
11416,113.58513
11417,113.58513
11418,130856.555
11419,113.58513
11420,92257.75
11421,102853.67
11422,95789.88
11423,82415.336
11424,113.58513
11425,108671.63
11426,89332.45
11427,114433.5
11428,93091.086
11429,84567.27
11430,228345.03
11431,108417.71
11432,105836.805
11433,97804.625
11434,121806.95
11435,113.58513
11436,101500.19
11437,91505.0
11438,113.58513
11439,113.58513
11440,154390.25
11441,130207.07
11442,113.58513
11443,89466.77
11444,133595.17
11445,130530.1
11446,112879.32
11447,113.58513
11448,230300.33
11449,148814.89
11450,172000.56
11451,113.58513
11452,122528.54
11453,121984.805
11454,92986.96
11455,113.58513
11456,89549.49
11457,91844.9
11458,82544.2
11459,92236.43
11460,92110.32
11461,144932.92
11462,132387.98
11463,148699.56
11464,180003.33
11465,197895.45
11466,91791.95
11467,101511.46
11468,140740.67
11469,150456.44
11470,113.58513
11471,150004.42
11472,81597.414
11473,106978.23
11474,104541.42
11475,86748.13
11476,86920.57
11477,94081.72
11478,191002.47
11479,143172.28
11480,203270.8
11481,113.58513
11482,109840.85
11483,97902.33
11484,98750.64
11485,102127.2
11486,247811.23
11487,92488.055
11488,133670.44
11489,118384.71
11490,112157.8
11491,113.58513
11492,135652.05
11493,156417.92
11494,113.58513
11495,104205.7
11496,227315.8
11497,80696.44
11498,113.58513
11499,149478.06
11500,582029.4
11501,162847.64
11502,113.58513
11503,96517.88
11504,88028.12
11505,237293.66
11506,94175.71
11507,172674.12
11508,92254.9
11509,99936.94
11510,388929.34
11511,100425.34
11512,178687.61
11513,113.58513
11514,146978.38
11515,134929.36
11516,83303.445
11517,112612.72
11518,310499.4
11519,91759.51
11520,98842.13
11521,95270.56
11522,113.58513
11523,80401.94
11524,81161.3
11525,113.58513
11526,124360.79
11527,104407.25
11528,81480.03
11529,99464.87
11530,113.58513
11531,182593.62
11532,142016.84
11533,155343.31
11534,121760.14
11535,206218.8
11536,109228.17
11537,94650.086
11538,130070.02
11539,211305.77
11540,152805.33
11541,113588.21
11542,200007.86
11543,113.58513
11544,113.58513
11545,158106.14
11546,94793.37
11547,91107.03
11548,159910.78
11549,90715.36
11550,123998.77
11551,113.58513
11552,115769.71
11553,107350.4
11554,112080.945
11555,178755.77
11556,145564.78
11557,159839.8
11558,121444.85
11559,113.58513
11560,335618.2
11561,114435.43
11562,170915.34
11563,113.58513
11564,113.58513
11565,113.58513
11566,113945.48
11567,130699.484
11568,137804.61
11569,161479.39
11570,87242.58
11571,102082.38
11572,99205.72
11573,85906.16
11574,315438.9
11575,97649.68
11576,128675.07
11577,343177.94
11578,98308.14
11579,82592.945
11580,113.58513
11581,160648.48
11582,117119.49
11583,113.58513
11584,170865.98
11585,81583.31
11586,116123.695
11587,224879.86
11588,98667.875
11589,140282.34
11590,101825.586
11591,190362.84
11592,134553.14
11593,82956.78
11594,93401.41
11595,81956.67
11596,169946.34
11597,85319.37
11598,113.58513
11599,131796.64
11600,125483.71
11601,86670.94
11602,346577.22
11603,122348.33
11604,113.58513
11605,95555.16
11606,107820.2
11607,159944.98
11608,111453.33
11609,106384.414
11610,114518.14
11611,236341.58
11612,98767.4
11613,143943.89
11614,105075.48
11615,132358.33
11616,87950.81
11617,113.58513
11618,131501.89
11619,110614.836
11620,104483.35
11621,127246.984
11622,97893.875
11623,149559.31
11624,111854.43
11625,136447.11
11626,113.58513
11627,151084.1
11628,103352.234
11629,200277.77
11630,391001.6
11631,85106.18
11632,149576.78
11633,85238.16
11634,84769.03
11635,242481.7
11636,115070.33
11637,113.58513
11638,170336.84
11639,113.58513
11640,91362.734
11641,91461.4
11642,107604.336
11643,77407.875
11644,113.58513
11645,109779.03
11646,131885.77
11647,187824.14
11648,193425.6
11649,113.58513
11650,113.58513
11651,82238.93
11652,148689.3
11653,113.58513
11654,113.58513
11655,94921.984
11656,82085.45
11657,141673.5
11658,113.58513
11659,99846.445
11660,92967.74
11661,109212.13
11662,149520.25
11663,105008.58
11664,118498.01
11665,113.58513
11666,113.58513
11667,116349.14
11668,113.58513
11669,81727.984
11670,101580.83
11671,125959.67
11672,150365.34
11673,94959.31
11674,113.58513
11675,161604.47
11676,152248.55
11677,202970.8
11678,308630.0
11679,113.58513
11680,159324.02
11681,82964.59
11682,77928.41
11683,113.58513
11684,90254.23
11685,113.58513
11686,120218.11
11687,110694.22
11688,67597.8
11689,104390.93
11690,110805.336
11691,104916.945
11692,210367.88
11693,113.58513
11694,118380.945
11695,89950.945
11696,106064.82
11697,166696.16
11698,114856.97
11699,79916.2
11700,155555.66
11701,135291.48
11702,92657.95
11703,113.58513
11704,115010.0
11705,103091.48
11706,95725.35
11707,109706.836
11708,104749.36
11709,113.58513
11710,83234.77
11711,113.58513
11712,142645.14
11713,193707.55
11714,116939.97
11715,86089.04
11716,202928.98
11717,84969.36
11718,117229.3
11719,101654.19
11720,113.58513
11721,122095.69
11722,102867.87
11723,97357.57
11724,81937.12
11725,84270.695
11726,100185.23
11727,87940.13
11728,174158.45
11729,113.58513
11730,137572.03
11731,98177.07
11732,113.58513
11733,113.58513
11734,192212.62
11735,95848.34
11736,118720.82
11737,230820.1
11738,175391.11
11739,273651.53
11740,197967.86
11741,147099.5
11742,68816.625
11743,183908.61
11744,357665.72
11745,178522.67
11746,93906.664
11747,103045.414
11748,108151.1
11749,91790.266
11750,118676.06
11751,103234.06
11752,100098.52
11753,84283.19
11754,99641.03
11755,210401.45
11756,131310.88
11757,124321.39
11758,113.58513
11759,99040.18
11760,117179.93
11761,106152.016
11762,113.58513
11763,113.58513
11764,168955.31
11765,144988.45
11766,131585.72
11767,125737.5
11768,81553.414
11769,106267.914
11770,113.58513
11771,225950.0
11772,143205.78
11773,113.58513
11774,125163.85
11775,163393.23
11776,113.58513
11777,113.58513
11778,89827.664
11779,113.58513
11780,68914.4
11781,82394.18
11782,134234.56
11783,88437.18
11784,85000.516
11785,115624.445
11786,150172.53
11787,99644.9
11788,84570.75
11789,123991.31
11790,130194.19
11791,113.58513
11792,122481.2
11793,113.58513
11794,146914.28
11795,126952.21
11796,108285.3
11797,113.58513
11798,93430.12
11799,85137.42
11800,109271.57
11801,111582.805
11802,160183.14
11803,113.58513
11804,183590.86
11805,156035.4
11806,201104.81
11807,92176.45
11808,113.58513
11809,91291.97
11810,101090.92
11811,113871.164
11812,348712.16
11813,88468.67
11814,77301.375
11815,150034.58
11816,113.58513
11817,90928.305
11818,124733.23
11819,214255.98
11820,97880.78
11821,93537.664
11822,114853.016
11823,77323.71
11824,128539.48
11825,419377.9
11826,96409.51
11827,208931.53
11828,123834.305
11829,111639.664
11830,196222.58
11831,177104.31
11832,138458.78
11833,90308.7
11834,112945.75
11835,113.58513
11836,126516.07
11837,148300.69
11838,181141.05
11839,98688.82
11840,113.58513
11841,113.58513
11842,83824.58
11843,218105.42
11844,118278.445
11845,113.58513
11846,87788.28
11847,113.58513
11848,114621.805
11849,81350.57
11850,80671.516
11851,91389.19
11852,105314.29
11853,113.58513
11854,113.58513
11855,210139.28
11856,113.58513
11857,92366.23
11858,86097.24
11859,97472.07
11860,113.58513
11861,81195.14
11862,121604.43
11863,107192.164
11864,143027.06
11865,113.58513
11866,98720.26
11867,154418.34
11868,138275.5
11869,109377.805
11870,84749.43
11871,113.58513
11872,126035.46
11873,87073.73
11874,165062.22
11875,83523.37
11876,142876.84
11877,104909.37
11878,99046.93
11879,88054.625
11880,133897.28
11881,113.58513
11882,111976.88
11883,113.58513
11884,155657.28
11885,205555.27
11886,106497.84
11887,106824.695
11888,105640.695
11889,109735.19
11890,92985.875
11891,276539.28
11892,103562.305
11893,126749.74
11894,121874.96
11895,102405.055
11896,113.58513
11897,157198.42
11898,233077.83
11899,245093.38
11900,114049.45
11901,125130.516
11902,97929.69
11903,153254.6
11904,104006.305
11905,113.58513
11906,87074.02
11907,92320.11
11908,117739.43
11909,180263.05
11910,123542.3
11911,87547.8
11912,127586.664
11913,115617.53
11914,113.58513
11915,136022.58
11916,159053.69
11917,130665.32
11918,113.58513
11919,98353.02
11920,145870.92
11921,162433.66
11922,113.58513
11923,113.58513
11924,97826.82
11925,153284.75
11926,80732.43
11927,99392.516
11928,111615.32
11929,180307.12
11930,87358.53
11931,95535.13
11932,150791.52
11933,115498.81
11934,113.58513
11935,223592.92
11936,113.58513
11937,195890.78
11938,111497.67
11939,113.58513
11940,116205.414
11941,214158.92
11942,106544.63
11943,113458.41
11944,115196.95
11945,113.58513
11946,113.58513
11947,157394.88
11948,113.58513
11949,88216.25
11950,142307.64
11951,159662.17
11952,87347.08
11953,105690.21
11954,113.58513
11955,189851.48
11956,107699.13
11957,113.58513
11958,133334.89
11959,87941.375
11960,118600.89
11961,86398.89
11962,113.58513
11963,118698.125
11964,278878.38
11965,129089.54
11966,126061.37
11967,174745.36
11968,128453.914
11969,125675.14
11970,138584.1
11971,89544.61
11972,113.58513
11973,82990.31
11974,122269.77
11975,195350.14
11976,150178.6
11977,94579.266
11978,132361.77
11979,113.58513
11980,121794.57
11981,99490.56
11982,128536.64
11983,113.58513
11984,131153.77
11985,100880.74
11986,140960.92
11987,113.58513
11988,223200.83
11989,111533.234
11990,146884.81
11991,113.58513
11992,113841.08
11993,108820.945
11994,93883.305
11995,113.58513
11996,97570.38
11997,113.58513
11998,114982.53
11999,113.58513
12000,99400.46
12001,122244.49
12002,113.58513
12003,82429.25
12004,133597.3
12005,113.58513
12006,140968.17
12007,119122.61
12008,113.58513
12009,121199.44
12010,113.58513
12011,113.58513
12012,98640.305
12013,85009.56
12014,154074.42
12015,113.58513
12016,144423.78
12017,100661.35
12018,88957.11
12019,113.58513
12020,113.58513
12021,113.58513
12022,249383.75
12023,255607.45
12024,148233.22
12025,274887.47
12026,113.58513
12027,152842.12
12028,122168.38
12029,90120.07
12030,281026.2
12031,113.58513
12032,94303.33
12033,113.58513
12034,81803.88
12035,97105.88
12036,92359.39
12037,220846.39
12038,87370.42
12039,100358.79
12040,113.58513
12041,80170.234
12042,194774.95
12043,113.58513
12044,131292.88
12045,113596.94
12046,106510.54
12047,86244.89
12048,86783.43
12049,112944.88
12050,143786.38
12051,122554.59
12052,201484.25
12053,125708.586
12054,84592.69
12055,95816.484
12056,132073.92
12057,80327.81
12058,97894.62
12059,114704.54
12060,148384.03
12061,113.58513
12062,95240.89
12063,111599.625
12064,163595.5
12065,84404.37
12066,131837.97
12067,157499.1
12068,113.58513
12069,113.58513
12070,133273.11
12071,135356.75
12072,221010.14
12073,94353.97
12074,115282.19
12075,88516.41
12076,113.58513
12077,91308.58
12078,111796.36
12079,82375.07
12080,91898.086
12081,122435.14
12082,117820.69
12083,122091.91
12084,113440.93
12085,110372.01
12086,169683.9
12087,328273.97
12088,121749.15
12089,124171.06
12090,102866.51
12091,101000.625
12092,207489.61
12093,153593.36
12094,95826.79
12095,90770.375
12096,124729.15
12097,97767.81
12098,89574.2
12099,113.58513
12100,274885.22
12101,136501.06
12102,128982.88
12103,113.58513
12104,111940.66
12105,80471.72
12106,158362.25
12107,107537.625
12108,142505.92
12109,113.58513
12110,139204.81
12111,158157.81
12112,98638.89
12113,90335.53
12114,113.58513
12115,113.58513
12116,83180.97
12117,157871.45
12118,84390.71
12119,113.58513
12120,113.58513
12121,149590.3
12122,79831.766
12123,113.58513
12124,116592.19
12125,87335.3
12126,83593.72
12127,93492.56
12128,172092.23
12129,117925.41
12130,107522.375
12131,92582.05
12132,81925.69
12133,199326.25
12134,224530.58
12135,113.58513
12136,111691.32
12137,105700.945
12138,126277.17
12139,113.58513
12140,102844.53
12141,113.58513
12142,138706.69
12143,134171.78
12144,84549.266
12145,80460.92
12146,113.58513
12147,165055.6
12148,110692.75
12149,141953.75
12150,184960.14
12151,112502.445
12152,165907.5
12153,119175.195
12154,107460.2
12155,102905.93
12156,94070.94
12157,163833.75
12158,102808.02
12159,86023.66
12160,120470.94
12161,117517.03
12162,93205.54
12163,81836.54
12164,204070.56
12165,122094.33
12166,92350.23
12167,159264.72
12168,132147.02
12169,80901.57
12170,113.58513
12171,113.58513
12172,113.58513
12173,95854.0
12174,103845.06
12175,93256.945
12176,259546.69
12177,162529.27
12178,113.58513
12179,144547.4
12180,118104.36
12181,111509.85
12182,84799.52
12183,145730.33
12184,110877.016
12185,257333.78
12186,113.58513
12187,108718.516
12188,128472.33
12189,93286.2
12190,104853.11
12191,86314.51
12192,82536.05
12193,96436.91
12194,165092.06
12195,117286.39
12196,104432.08
12197,104829.93
12198,113.58513
12199,87243.48
12200,139245.1
12201,118569.05
12202,102722.73
12203,129131.22
12204,113.58513
12205,110375.18
12206,87873.805
12207,291046.78
12208,124960.16
12209,97243.52
12210,96794.16
12211,117599.13
12212,87006.14
12213,157565.73
12214,81728.29
12215,115371.82
12216,109327.5
12217,227552.47
12218,110922.375
12219,130199.484
12220,139950.28
12221,121357.17
12222,88623.05
12223,168323.7
12224,113.58513
12225,113.58513
12226,99206.586
12227,113.58513
12228,89587.23
12229,134991.56
12230,111169.74
12231,96217.734
12232,157410.83
12233,175858.34
12234,94162.81
12235,82421.64
12236,145251.98
12237,86103.61
12238,92824.21
12239,115328.15
12240,87511.266
12241,178181.38
12242,83113.48
12243,150343.19
12244,113.58513
12245,166545.02
12246,113.58513
12247,188425.39
12248,102161.51
12249,85278.75
12250,94870.75
12251,93688.984
12252,156219.4
12253,133130.9
12254,146401.06
12255,87145.836
12256,113.58513
12257,274827.1
12258,143711.22
12259,194656.69
12260,194318.62
12261,132573.44
12262,113104.41
12263,83226.22
12264,128263.98
12265,95788.086
12266,134299.08
12267,84566.336
12268,219710.03
12269,88544.53
12270,94761.54
12271,113.58513
12272,122169.305
12273,142949.78
12274,113.58513
12275,113.58513
12276,113.58513
12277,113.58513
12278,112552.47
12279,95622.13
