,RecoDatam_predicted
11699,-198250.81
11700,-142694.53
11701,58400.625
11702,109197.35
11703,76235.73
11704,-199.16801
11705,-34178.52
11706,-57168.67
11707,-156.00342
11708,-138316.84
11709,-2529.3691
11710,-80.71841
11711,7.837658
11712,30322.842
11713,-190325.92
11714,-116158.61
11715,57.949413
11716,-121214.95
11717,-97.71376
11718,39.450653
11719,-164381.11
11720,-23027.805
11721,-166376.36
11722,-19.036947
11723,-156624.33
11724,104831.74
11725,10989.925
11726,-121972.82
11727,85539.98
11728,-185082.0
11729,-218142.64
11730,-19397.604
11731,-184089.39
11732,78.23222
11733,-36.9689
11734,44199.145
11735,-44377.355
11736,-97838.664
11737,-142.0224
11738,-106020.19
11739,-166.86177
11740,83414.234
11741,-79713.57
11742,-140976.03
11743,-103.25878
11744,-44564.387
11745,-197257.19
11746,63593.938
11747,82060.52
11748,68356.61
11749,-94503.27
11750,-129370.23
11751,61157.645
11752,-116988.766
11753,44154.367
11754,-126872.11
11755,-47904.83
11756,-223168.38
11757,-78034.42
11758,67659.32
11759,47303.652
11760,-71334.17
11761,-213888.81
11762,-74268.52
11763,55604.824
11764,35127.875
11765,58.240185
11766,100284.62
11767,84630.6
11768,-167616.73
11769,78435.516
11770,27725.39
11771,-86862.664
11772,-177083.81
11773,1879.9077
11774,-27.58004
11775,64605.35
11776,-167846.28
11777,-181814.11
11778,51772.2
11779,-49.398483
11780,-88.331345
11781,-128929.32
11782,-220669.1
11783,-101344.734
11784,-95280.32
11785,-195290.4
11786,-66257.29
11787,-138081.22
11788,-28922.418
11789,-61505.727
11790,48529.906
11791,-491.66602
11792,-107.53102
11793,-136773.67
11794,91235.59
11795,-179397.05
11796,-69051.25
11797,10895.049
11798,22663.447
11799,-66969.836
11800,-15345.636
11801,-62532.09
11802,76214.83
11803,-22356.07
11804,-214328.48
11805,54508.832
11806,-135895.52
11807,87184.27
11808,91894.516
11809,-4491.082
11810,-32067.355
11811,-63833.37
11812,88542.12
11813,-45860.44
11814,-64166.746
11815,12655.449
11816,45264.625
11817,-89530.07
11818,-48749.254
11819,71275.56
11820,77437.97
11821,98121.86
11822,-137575.31
11823,-144302.28
11824,60759.992
11825,85030.86
11826,-103.2192
11827,-103.68627
11828,63039.14
11829,504.6828
11830,12588.368
11831,-66664.05
11832,-176044.6
11833,-187.34851
11834,41260.12
11835,4088.032
11836,-170709.66
11837,-186392.92
11838,-61.53914
11839,-147739.05
11840,-183378.98
11841,-8098.585
11842,81687.41
11843,-123442.25
11844,-222705.48
11845,-108517.88
11846,-9323.049
11847,-161568.89
11848,73292.56
11849,-175512.61
11850,-104600.375
11851,-221106.56
11852,-41.58024
11853,-65.94563
11854,11834.634
11855,57555.58
11856,-18067.639
11857,-130.69774
11858,51.742756
11859,-124274.66
11860,-108696.35
11861,-42950.902
11862,-211429.12
11863,-117349.03
11864,56155.633
11865,-114056.74
11866,82214.51
11867,2.3886867
11868,-68051.266
11869,-208.248
11870,106498.84
11871,59775.97
11872,-125.200134
11873,-114722.57
11874,-82.73262
11875,-69259.836
11876,-29275.152
11877,86557.3
11878,-181718.02
11879,-104994.375
11880,-65705.375
11881,-89948.91
11882,-69976.33
11883,-183818.38
11884,-74295.664
11885,67507.41
11886,-185583.14
11887,-53.109283
11888,-193860.73
11889,31501.945
11890,98413.48
11891,-116933.95
11892,-32.47095
11893,92381.55
11894,-160196.94
11895,-195674.9
11896,-26.819286
11897,-41108.883
11898,-118917.2
11899,40956.67
11900,-202521.25
11901,-159407.66
11902,53002.52
11903,-146591.52
11904,-54224.977
11905,91701.28
11906,-71586.54
11907,46.740753
11908,-103558.01
11909,-93083.3
11910,-48803.76
11911,-206368.0
11912,-80899.84
11913,41.380318
11914,108793.12
11915,90170.914
11916,-88228.87
11917,-119306.35
11918,-215622.28
11919,-215182.77
11920,-154080.95
11921,-160643.83
11922,38064.523
11923,86251.914
11924,-49540.06
11925,8121.0054
11926,-75519.18
11927,-65.60132
11928,-18128.018
11929,79695.79
11930,41261.668
11931,-61.04644
11932,-85815.75
11933,-100412.19
11934,-4699.1304
11935,-194243.45
11936,-220631.11
11937,87503.38
11938,-10.116543
11939,97265.484
11940,-50.607746
11941,7.6704082
11942,-103407.95
11943,-208772.58
11944,-116335.35
11945,-201720.44
11946,-7.8669553
11947,104341.17
11948,-149.8586
11949,-203995.58
11950,96767.53
11951,69319.664
11952,-155874.02
11953,-169875.8
11954,-8.89654
11955,-39385.676
11956,-91543.0
11957,-114148.33
11958,-152.82536
11959,-119.465
11960,-44515.25
11961,32771.41
11962,-100689.95
11963,-160734.98
11964,-128948.47
11965,-94471.336
11966,91180.55
11967,-76394.77
11968,93781.02
11969,63683.164
11970,-40.57398
11971,-109817.875
11972,82973.4
11973,35050.44
11974,-119.40914
11975,68433.98
11976,71778.66
11977,-150661.58
11978,-213939.48
11979,-9370.257
11980,73037.92
11981,54.891197
11982,50310.42
11983,66914.71
11984,25666.555
11985,-23.737898
11986,-163774.16
11987,-205959.8
11988,0.7975106
11989,57454.527
11990,48319.043
11991,102611.78
11992,-189631.16
11993,37309.215
11994,107568.516
11995,-113368.305
11996,-144274.3
11997,45958.223
11998,95739.51
11999,-47576.254
12000,-69174.32
12001,72045.484
12002,-30.870415
12003,-17846.63
12004,53774.484
12005,92284.875
12006,-203524.4
12007,-5.7181773
12008,-91.32497
12009,-56025.453
12010,-127613.28
12011,-270.716
12012,-98240.08
12013,106044.61
12014,-27082.846
12015,87905.14
12016,-1101.714
12017,3626.1216
12018,-192867.14
12019,67924.36
12020,36330.734
12021,-67322.93
12022,-141868.95
12023,-73.3031
12024,-182088.72
12025,-206834.0
12026,-30865.064
12027,-16.428156
12028,21652.748
12029,-6.329637
12030,-51275.062
12031,-101.39433
12032,47085.402
12033,-170013.05
12034,-77550.73
12035,-72340.87
12036,-168.23415
12037,-64204.184
12038,-148745.06
12039,-23834.975
12040,-176709.81
12041,46885.61
12042,-7646.134
12043,-84.29111
12044,-16.737644
12045,30280.115
12046,-102224.86
12047,-95043.15
12048,100105.31
12049,-79510.375
12050,-124.099655
12051,49568.926
12052,-220227.9
12053,16470.766
12054,-113330.59
12055,-71.1244
12056,-128549.89
12057,-26964.805
12058,106852.195
12059,39363.84
12060,-105710.92
12061,82140.92
12062,-112853.14
12063,51.179474
12064,-92092.93
12065,-111733.93
12066,-44227.566
12067,33304.09
12068,75101.35
12069,-73.689156
12070,87672.46
12071,-180534.0
12072,104954.18
12073,109841.88
12074,-70830.39
12075,-188828.52
12076,-49.115845
12077,-164315.0
12078,-103131.59
12079,31711.398
12080,101992.484
12081,-96.553444
12082,-173199.61
12083,82490.08
12084,92652.73
12085,-163447.03
12086,-67219.445
12087,-90982.76
12088,-105822.914
12089,-155379.27
12090,-137110.48
12091,-176653.36
12092,-117760.1
12093,-106225.11
12094,-64817.125
12095,53768.14
12096,106016.51
12097,66905.28
12098,-58727.184
12099,-66361.17
12100,-136634.27
12101,-171021.62
12102,24.037424
12103,-200954.58
12104,-149484.83
12105,65436.89
12106,-12174.318
12107,-184492.75
12108,105824.18
12109,-66234.516
12110,-152.06737
12111,-202636.34
12112,-89591.75
12113,-209130.9
12114,-36295.92
12115,-142540.48
12116,-11641.901
12117,46542.43
12118,-112202.18
12119,104578.84
12120,-167095.31
12121,89224.5
12122,17175.879
12123,-91361.9
12124,-111.418434
12125,34071.184
12126,-52615.51
12127,21633.506
12128,106971.625
12129,-217926.95
12130,14913.621
12131,-53.22651
12132,-12641.215
12133,-58103.81
12134,9500.251
12135,-148513.62
12136,-82621.11
12137,-91.52935
12138,-85602.99
12139,-153.01993
12140,30.788336
12141,81179.805
12142,-118893.27
12143,-137.15205
12144,-45355.87
12145,-30.785408
12146,-186652.05
12147,30517.424
12148,86822.74
12149,-121919.83
12150,-103497.93
12151,42376.277
12152,-164992.28
12153,-149566.08
12154,-80225.36
12155,-217665.12
12156,-183779.64
12157,-31092.602
12158,-19.709476
12159,-92148.086
12160,46161.934
12161,-48220.06
12162,-57765.86
12163,-76313.54
12164,-171118.1
12165,15381.878
12166,-179.88779
12167,-41.062378
12168,67663.08
12169,-62.949867
12170,62.46332
12171,75314.18
12172,-117.440346
12173,61357.863
12174,-131933.77
12175,49774.758
12176,92561.2
12177,-221418.52
12178,-77519.48
12179,89065.36
12180,-32071.291
12181,-122009.73
12182,60922.88
12183,-51718.32
12184,18.998903
12185,62471.934
12186,-90776.266
12187,-55.116127
12188,93249.734
12189,-170387.12
12190,-52.815598
12191,-158082.48
12192,-107555.11
12193,-123367.6
12194,-194887.5
12195,-179.02545
12196,8.844994
12197,-80.95578
12198,41103.086
12199,96817.09
12200,-157463.05
12201,-178564.83
12202,96448.234
12203,-189994.52
12204,-116719.58
12205,-184735.97
12206,-79396.83
12207,-95317.445
12208,65.80647
12209,-61.657745
12210,-165593.67
12211,-100394.76
12212,-52362.742
12213,-46299.016
12214,-85.81876
12215,-66290.81
12216,38349.53
12217,22325.451
12218,48.573597
12219,68983.67
12220,-113349.414
12221,47.974415
12222,-42380.426
12223,-2520.3967
12224,57303.637
12225,-217836.1
12226,-94.86008
12227,-68934.79
12228,-51.594982
12229,-116426.125
12230,76986.45
12231,-154846.98
12232,80728.46
12233,-142099.38
12234,-92094.03
12235,-182385.48
12236,-155810.33
12237,-148971.2
12238,92389.17
12239,-153.65501
12240,-154592.1
12241,-36705.203
12242,59495.133
12243,-106427.22
12244,103684.35
12245,14059.0
12246,-8611.748
12247,-17101.158
12248,-99942.15
12249,31405.72
12250,-190457.95
12251,-79.76984
12252,-183369.25
12253,-96923.94
12254,-12543.087
12255,-87101.25
12256,-144796.47
12257,32770.496
12258,17.213165
12259,44072.33
12260,-147919.31
12261,-164817.62
12262,100244.87
12263,-83152.57
12264,65.83701
12265,-150998.36
12266,95664.05
12267,-40.16199
12268,-80402.625
12269,-204606.14
12270,14344.004
12271,23368.637
12272,-133921.81
12273,-111.42349
12274,-209715.36
12275,-89.652466
12276,26.564432
12277,-84035.51
12278,105954.86
12279,42.878048
12280,43177.355
12281,51770.957
12282,-160095.47
12283,-113662.4
12284,-40.370518
12285,-137843.17
12286,-161522.81
12287,103758.45
12288,-63453.76
12289,-113242.805
12290,-112871.484
12291,56065.33
12292,86798.56
12293,-66246.49
12294,-27309.918
12295,69298.03
12296,-17.982506
12297,10661.049
12298,-194235.19
12299,-185301.97
12300,-53926.54
12301,-217404.12
12302,-202284.77
12303,-152661.53
12304,-51.607254
12305,-91839.625
12306,76895.945
12307,-115157.17
12308,86261.16
12309,75970.29
12310,-128330.11
12311,-56263.73
12312,-15.490789
12313,-61.600204
12314,43232.082
12315,-202549.11
12316,107909.79
12317,83271.92
12318,-87749.09
12319,-185683.81
12320,32206.678
12321,-94394.42
12322,-61425.816
12323,92018.15
12324,86505.88
12325,-12466.194
12326,-47.424625
12327,-157890.0
12328,-66464.59
12329,-60.92829
12330,-27464.346
12331,-128537.45
12332,89923.09
12333,-50.57982
12334,-91409.18
12335,35801.11
12336,-10.533899
12337,-94356.8
12338,70505.03
12339,48198.57
12340,-68155.14
12341,45737.785
12342,-66.22689
12343,-105656.07
12344,23633.545
12345,-102853.96
12346,-95344.234
12347,-127849.95
12348,13521.757
12349,-162526.42
12350,-155857.23
12351,-21403.705
12352,55612.312
12353,-182811.53
12354,47226.54
12355,-213895.98
12356,-149044.6
12357,-116346.34
12358,-59423.895
12359,-139652.73
12360,-114299.98
12361,92363.6
12362,57446.61
12363,-151700.14
12364,-19.797398
12365,87690.73
12366,31640.62
12367,-101416.305
12368,-218962.6
12369,90316.67
12370,96949.125
12371,-24555.912
12372,-193500.0
12373,-57.33441
12374,55476.812
12375,-109.54539
12376,-212081.52
12377,81391.31
12378,-70284.46
12379,-172.96732
12380,-199620.23
12381,-207929.1
12382,-35713.652
12383,-133859.23
12384,93610.4
12385,-1413.8754
12386,-124433.74
12387,-84510.78
12388,83327.91
12389,-163980.72
12390,-32304.502
12391,-28094.133
12392,-3551.9226
12393,-198159.88
12394,-53460.082
12395,-170823.84
12396,-47783.883
12397,-89969.23
12398,62125.707
12399,43338.766
12400,-173253.03
12401,88136.39
12402,-36368.906
12403,-191847.08
12404,-32898.816
12405,-183.82536
12406,49668.383
12407,-257.64563
12408,-120203.484
12409,-41947.848
12410,50363.535
12411,-6875.598
12412,-169062.83
12413,-18.600103
12414,-110.576965
12415,-80233.98
12416,-93494.445
12417,-114.503044
12418,-69712.56
12419,47236.46
12420,-123018.74
12421,-102.69643
12422,55801.074
12423,-99556.695
12424,78842.836
12425,-18.272814
12426,-95818.29
12427,-200373.55
12428,92003.75
12429,-211214.17
12430,-215340.95
12431,-207837.27
12432,-70836.305
12433,-37.175583
12434,-118935.5
12435,-171854.61
12436,80454.19
12437,69891.53
12438,83281.74
12439,-123508.37
12440,-66.32156
12441,-44.41014
12442,-41489.426
12443,-87706.46
12444,-3315.2212
12445,-187742.05
12446,-162225.97
12447,-99029.22
12448,19055.39
12449,-150560.38
12450,39716.836
12451,77204.25
12452,44.36826
12453,42161.67
12454,20600.848
12455,-47.964584
12456,77.15385
12457,87150.35
12458,106263.28
12459,-142458.94
12460,-87137.04
12461,-200460.38
12462,58842.305
12463,-85328.22
12464,-107725.98
12465,47663.8
12466,52525.89
12467,-196182.22
12468,34837.977
12469,-91045.82
12470,-26095.195
12471,-212705.55
12472,-216503.17
12473,-83544.875
12474,73397.58
12475,-36199.29
12476,90797.99
12477,-103411.7
12478,-9650.697
12479,-171275.3
12480,-44134.973
12481,-61111.47
12482,-63759.008
12483,-84738.54
12484,76802.46
12485,-97743.62
12486,-141023.03
12487,5672.993
12488,-28633.236
12489,6.8645396
12490,-189700.39
12491,-41172.047
12492,-133879.53
12493,-122.20299
12494,102837.65
12495,73645.37
12496,-172749.11
12497,-159596.92
12498,-26.084152
12499,-182074.12
12500,-5909.5
12501,28942.156
12502,74530.5
12503,-75232.5
12504,-185189.39
12505,-44933.99
12506,-144084.88
12507,-24221.871
12508,91289.1
12509,-50.90987
12510,17.135525
12511,-47291.293
12512,-166342.81
12513,104438.22
12514,-45311.54
12515,34919.715
12516,108163.33
12517,-118871.06
12518,19799.92
12519,107521.57
12520,-101659.26
12521,-111723.016
12522,-77836.9
12523,-32996.094
12524,-95241.0
12525,18879.783
12526,-93028.42
12527,-69.56836
12528,59.74129
12529,60885.492
12530,-54902.824
12531,-176387.22
12532,-193054.33
12533,57363.25
12534,-182989.36
12535,60240.965
12536,35550.14
12537,102069.4
12538,-164097.03
12539,-161092.2
12540,-740.74316
12541,-207141.3
12542,94556.56
12543,-145681.48
12544,99786.19
12545,-21503.816
12546,-49836.02
12547,76.81459
12548,92575.195
12549,-190078.97
12550,88972.16
12551,53386.78
12552,-71302.055
12553,-92351.93
12554,-123.033554
12555,-75673.22
12556,-138041.31
12557,108371.19
12558,-30345.646
12559,7153.0073
12560,-69927.52
12561,-85717.01
12562,109018.67
12563,-221841.98
12564,108290.41
12565,-19087.383
12566,-173562.22
12567,-18610.754
12568,-127745.77
12569,-158763.89
12570,-45755.8
12571,-149448.36
12572,-141491.95
12573,-211414.62
12574,-136393.62
12575,-102701.336
12576,53993.133
12577,-106.01488
12578,-106.96559
12579,-183689.77
12580,-37847.246
12581,53840.035
12582,-53649.66
12583,-167728.64
12584,40016.055
12585,-119292.52
12586,-10.498455
12587,46171.535
12588,1.9306674
12589,-187943.12
12590,-74316.695
12591,101535.65
12592,-59271.41
12593,-118516.44
12594,89663.13
12595,38.98849
12596,-113956.45
12597,-181150.58
12598,-96904.914
12599,-193269.47
12600,-72.11455
12601,-178176.12
12602,-51867.86
12603,10759.843
12604,30243.398
12605,12568.209
12606,-107672.34
12607,80028.15
12608,33171.94
12609,-73.60952
12610,49.566666
12611,-185123.28
12612,-191278.08
12613,14074.718
12614,-148342.95
12615,-59.081795
12616,-15271.445
12617,-66946.53
12618,-122200.18
12619,-100322.69
12620,-179357.06
12621,3792.762
12622,55998.797
12623,-167282.64
12624,-208460.19
12625,69612.98
12626,108720.6
12627,-97.09171
12628,-194445.58
12629,18442.229
12630,-164073.0
12631,-79444.55
12632,-98738.164
12633,46875.594
12634,-176662.92
12635,79.04576
12636,-147016.6
12637,-90667.09
12638,-10.251724
12639,72464.5
12640,673.66583
12641,-90170.195
12642,55713.125
12643,-177160.4
12644,-87.872406
12645,-63295.863
12646,-188955.47
12647,-219539.62
12648,-152101.52
12649,52398.973
12650,47970.918
12651,-71193.36
12652,-169672.55
12653,85798.17
12654,118.45199
12655,-29767.47
12656,-85.82858
12657,12132.1
12658,48017.336
12659,48.40512
12660,-4146.7427
12661,-125451.98
12662,-12809.172
12663,-151439.16
12664,-73688.51
12665,-208805.5
12666,-117467.66
12667,-144002.55
12668,-175659.23
12669,-221085.12
12670,98643.664
12671,65640.53
12672,22751.096
12673,-547.7411
12674,-120403.14
12675,103793.984
12676,85159.15
12677,80812.43
12678,-218435.05
12679,-41086.55
12680,-35714.715
12681,-99198.76
12682,-15057.728
12683,46345.438
12684,-152179.23
12685,108894.18
12686,59424.78
12687,56774.26
12688,13.044041
12689,97892.19
12690,-158661.33
12691,-253.26892
12692,-114.2715
12693,-161826.88
12694,-117466.38
12695,55279.89
12696,-193788.52
12697,40.780212
12698,-165362.11
12699,-108.218285
12700,-160.91275
12701,-137541.7
12702,97871.305
12703,-78853.18
12704,-4039.7078
12705,-112.96619
12706,-113189.32
12707,44138.258
12708,-58592.23
12709,-123673.305
12710,-66001.375
12711,86071.22
12712,-121868.49
12713,-156298.14
12714,88640.44
12715,101378.66
12716,-191111.66
12717,61434.727
12718,78422.85
12719,-153.35397
12720,-26.990524
12721,70215.664
12722,83318.04
12723,57426.367
12724,74737.23
12725,56.865513
12726,87682.8
12727,-126534.22
12728,-66.91262
12729,-164726.27
12730,-197616.33
12731,-75220.945
12732,-177307.47
12733,-164780.95
12734,22.135378
12735,-222455.78
12736,92303.64
12737,13458.492
12738,23.331903
12739,-138.46765
12740,-31.995285
12741,63024.75
12742,34476.36
12743,-222234.83
12744,-96577.195
12745,-218.27716
12746,35663.586
12747,-150448.58
12748,76248.45
12749,-166547.56
12750,-100368.734
12751,68327.08
12752,-195.3001
12753,-114355.16
12754,58952.656
12755,-86233.48
12756,-182363.66
12757,-7.0940766
12758,-209941.81
12759,-19750.965
12760,76202.27
12761,-162399.25
12762,83484.99
12763,88632.24
12764,89284.78
12765,66759.875
12766,-41857.086
12767,-131094.39
12768,-103.244514
12769,-212181.88
12770,102495.83
12771,-255.03778
12772,-116814.68
12773,-143182.36
12774,-96151.766
12775,-159840.97
12776,-133.8428
12777,-90427.83
12778,-76647.27
12779,109869.11
12780,-154.49664
12781,105379.42
12782,45241.926
12783,-107767.484
12784,-213296.11
12785,-24486.219
12786,87093.98
12787,-121106.43
12788,-68224.36
12789,-114223.91
12790,97698.57
12791,-210609.8
12792,7108.0493
12793,76867.14
12794,-37.106995
12795,-186352.27
12796,-97994.92
12797,-253.41714
12798,110299.82
12799,57873.336
12800,20405.72
12801,42504.645
12802,31209.17
12803,-192941.42
12804,-99200.15
12805,31709.299
12806,19327.621
12807,-174910.3
12808,-7901.2812
12809,-157026.6
12810,-86621.47
12811,-172720.19
12812,-145874.88
12813,-16.575766
12814,-39353.902
12815,-110350.43
12816,-77137.36
12817,-193321.45
12818,-61306.273
12819,-93.01465
12820,63480.145
12821,-186364.7
12822,-127355.09
12823,-217142.61
12824,-19247.982
12825,-95.48228
12826,-201981.12
12827,72194.45
12828,-30791.97
12829,-95175.68
12830,-84710.58
12831,-163517.44
12832,-171657.14
12833,-59776.47
12834,-134966.05
12835,89501.02
12836,-154.95052
12837,-217450.95
12838,-152006.58
12839,-214562.17
12840,-221532.77
12841,95091.62
12842,31656.084
12843,36339.637
12844,-215934.08
12845,-57488.812
12846,-202678.31
12847,35535.2
12848,73875.28
12849,-69478.14
12850,-64.15499
12851,68854.29
12852,-123495.914
12853,-20460.805
12854,-68.01754
12855,-215466.22
12856,-76560.78
12857,28.00723
12858,-50603.918
12859,-164117.83
12860,24855.332
12861,-201042.73
12862,-185238.16
12863,97139.625
12864,12773.555
12865,104474.89
12866,-192624.44
12867,-13537.424
12868,39627.273
12869,85066.46
12870,74024.9
12871,98213.33
12872,-164446.22
12873,44764.08
12874,85194.34
12875,-91740.16
12876,-79940.29
12877,-51714.555
12878,53059.926
12879,-155.33932
12880,72981.79
12881,-104535.055
12882,-131639.89
12883,95199.484
12884,-83584.22
12885,-90806.07
12886,96610.36
12887,-149897.28
12888,96462.8
12889,87589.13
12890,-123950.766
12891,-177257.89
12892,-144225.81
12893,65470.82
12894,-84701.734
12895,48271.74
12896,-98123.62
12897,-23876.799
12898,-5124.5864
12899,-86.15649
12900,101046.21
12901,24817.85
12902,-106244.914
12903,41983.17
12904,-88615.15
12905,104569.4
12906,-74904.76
12907,40294.617
12908,83741.33
12909,-46.666325
12910,10451.229
12911,-200.48853
12912,-140941.34
12913,30470.695
12914,-31487.586
12915,-72540.91
12916,-68052.414
12917,-176917.23
12918,-153784.12
12919,-77054.02
12920,52130.707
12921,71026.65
12922,-70885.08
12923,-107849.9
12924,55789.258
12925,-100836.54
12926,65250.7
12927,-37994.875
12928,-11018.266
12929,-112021.64
12930,-193682.73
12931,30716.58
12932,-23.177687
12933,-91236.766
12934,-91663.984
12935,54875.555
12936,97101.445
12937,-218192.56
12938,0.18114138
12939,-9.898964
12940,9254.474
12941,105088.07
12942,-74.4384
12943,-200262.19
12944,-137.24335
12945,-89126.17
12946,82457.52
12947,-213201.36
12948,-73641.77
12949,-110113.19
12950,75984.21
12951,-93062.65
12952,431.89594
12953,35569.273
12954,29.13471
12955,33540.477
12956,74965.29
12957,-53368.676
12958,-64336.047
12959,-105299.26
12960,68346.1
12961,80416.65
12962,-181305.19
12963,-23016.855
12964,-46896.21
12965,-62170.297
12966,66767.07
12967,-99146.35
12968,-117623.66
12969,-106.625725
12970,-74.838264
12971,-23.95302
12972,-125130.34
12973,-154111.97
12974,-118.84647
12975,108984.12
12976,102526.11
12977,-154.19974
12978,-135757.16
12979,30788.072
12980,-67.431244
12981,-55498.445
12982,-161649.73
12983,30615.926
12984,32263.996
12985,-74736.34
12986,-179785.9
12987,17967.34
12988,32928.547
12989,56874.203
12990,96855.625
12991,-69621.21
12992,-89216.52
12993,-209717.02
12994,-89963.54
12995,-98122.33
12996,2385.252
12997,90575.7
12998,-3530.9526
12999,-74617.195
13000,-20228.398
13001,-96186.625
13002,71383.91
13003,44744.688
13004,65029.4
13005,79642.09
13006,37.973175
13007,5174.5938
13008,-59746.125
13009,-117987.23
13010,107006.04
13011,-207630.03
13012,-122.15665
13013,71510.4
13014,35724.35
13015,109758.695
13016,-167.75587
13017,-139845.17
13018,45.99657
13019,-45488.25
13020,-112747.92
13021,-181601.56
13022,-159688.53
13023,-161302.0
13024,-130707.85
13025,-160658.03
13026,47350.03
13027,74214.44
13028,83931.24
13029,-225.45879
13030,-212572.34
13031,-77901.81
13032,85482.81
13033,-115.66213
13034,-220538.25
13035,95869.82
13036,-15.409311
13037,-220035.89
13038,-137599.6
13039,-186221.88
13040,-3160.2808
13041,-89597.71
13042,-110.603355
13043,-120763.47
13044,-110.19014
13045,-147332.6
13046,-106.23077
13047,6158.975
13048,34798.816
13049,-238.82466
13050,-91958.14
13051,-67093.52
13052,-130420.15
13053,-95540.19
13054,-189133.33
13055,35541.684
13056,12545.301
13057,-107.368225
13058,-64957.36
13059,-207590.78
13060,-195785.64
13061,-106603.36
13062,-205247.62
13063,-126845.59
13064,96829.484
13065,-138437.52
13066,53027.7
13067,-37316.824
13068,-88915.83
13069,81746.766
13070,-119916.62
13071,67074.66
13072,-77907.45
13073,-8544.86
13074,-178758.7
13075,-215967.84
13076,27.204737
13077,-204078.86
13078,-158200.4
13079,-157792.94
13080,-57352.973
13081,-148950.6
13082,-198242.56
13083,54465.2
13084,-202049.84
13085,-7044.959
13086,-90671.234
13087,57945.91
13088,-169062.2
13089,-144178.86
13090,15002.282
13091,-225.33664
13092,-275.66965
13093,42714.805
13094,-193111.47
13095,29895.963
13096,-109.90091
13097,97525.85
13098,-153289.3
13099,-62747.305
13100,-59535.305
13101,69676.35
13102,-34.722073
13103,-178151.86
13104,-45.58764
13105,-110143.71
13106,-145261.0
13107,-252.33139
13108,-169849.27
13109,-189853.58
13110,54029.566
13111,-75.97603
13112,-115407.09
13113,-160.57349
13114,-3.5244412
13115,-93447.21
13116,-124.60141
13117,-137223.83
13118,-5227.28
13119,19142.857
13120,35508.387
13121,-204385.08
13122,1910.172
13123,-139548.58
13124,-84.67118
13125,-169417.9
13126,-178.89502
13127,42311.81
13128,-181209.28
13129,-183810.6
13130,67381.414
13131,77092.99
13132,-108956.73
13133,-120965.055
13134,-200567.2
13135,-202483.42
13136,-145007.95
13137,-97238.82
13138,-95544.875
13139,24007.873
13140,43682.31
13141,-192459.97
13142,-103249.516
13143,-55.243023
13144,75491.78
13145,-157931.56
13146,77737.39
13147,-115293.305
13148,106848.86
13149,-107368.3
13150,97114.46
13151,-212977.64
13152,-55.688152
13153,45689.082
13154,-58424.71
13155,-210322.75
13156,-145964.05
13157,-151.80177
13158,-58.20826
13159,23129.217
13160,-80.105415
13161,-69691.18
13162,-146595.53
13163,14884.72
13164,78096.8
13165,-85750.12
13166,-126436.33
13167,87496.414
13168,-32273.902
13169,69396.305
13170,-109190.16
13171,54.059395
13172,103368.63
13173,-82687.59
13174,109.39764
13175,-79.09885
13176,-140220.33
13177,-109178.52
13178,30477.54
13179,35635.566
13180,66795.17
13181,-164513.55
13182,73916.164
13183,-31535.941
13184,58343.08
13185,-10717.527
13186,29.692617
13187,-96.84713
13188,-196042.02
13189,-108.97275
13190,-48.423832
13191,-29250.86
13192,90448.92
13193,-157854.44
13194,48.592777
13195,-221611.36
13196,107194.125
13197,-115.978676
13198,52780.27
13199,-103018.6
13200,-82.7142
13201,-210576.23
13202,-90.740204
13203,-63521.223
13204,-184368.64
13205,-202027.19
13206,71480.195
13207,-105476.63
13208,46247.523
13209,82592.11
13210,77819.43
13211,107972.32
13212,-122507.48
13213,-40726.055
13214,36734.984
13215,-101208.78
13216,-197653.98
13217,85910.914
13218,-192468.11
13219,73167.45
13220,6605.1064
13221,-17.322405
13222,-6.3325524
13223,-85.99
13224,63637.45
13225,-132870.36
13226,73667.51
13227,-17.36951
13228,83894.484
13229,30576.186
13230,-91408.305
13231,-219887.17
13232,94801.99
13233,-90339.81
13234,-114951.07
13235,-222998.08
13236,-136.04944
13237,-179809.89
13238,-194763.03
13239,-63259.07
13240,106540.984
13241,-101765.234
13242,-128715.4
13243,-120099.78
13244,62398.008
13245,22005.97
13246,-100977.164
13247,-118032.87
13248,-188914.1
13249,41.129597
13250,71317.12
13251,-181677.84
13252,-158022.22
13253,97460.01
13254,109062.484
13255,-125618.92
13256,-160492.53
13257,31024.17
13258,46.582253
13259,103213.36
13260,-97243.48
13261,25465.676
13262,-101681.69
13263,50.73772
13264,106264.86
13265,95726.516
13266,31497.297
13267,-197245.94
13268,90022.914
13269,-149648.58
13270,-25184.979
13271,85814.484
13272,-104522.55
13273,-82099.32
13274,73662.945
13275,13.8439245
13276,46.517193
13277,78356.58
13278,48644.98
13279,104493.45
13280,-77021.94
13281,-64210.8
13282,64679.957
13283,51.015755
13284,-87147.14
13285,-112504.3
13286,107871.57
13287,-137818.0
13288,47150.215
13289,72416.16
13290,-129187.92
13291,26783.752
13292,-154.29318
13293,-162017.38
13294,-150312.12
13295,45673.15
13296,29010.871
13297,52782.273
13298,-45.961422
13299,-135726.17
13300,71914.99
13301,-79522.29
13302,-87.14648
13303,46267.805
13304,42241.38
13305,-162489.23
13306,-36909.832
13307,-169544.27
13308,-61032.613
13309,-86.85709
13310,-118150.02
13311,-82109.26
