,RecoDataeta_predicted
10568,-2.1378899
10569,-3.067418
10570,0.3732727
10571,-0.38956332
10572,-0.2596282
10573,-0.37864769
10574,0.1280359
10575,3.8746912
10576,0.3709454
10577,1.6398126
10578,-2.6468725
10579,-1.4354132
10580,2.294736
10581,-2.3156383
10582,-1.4961516
10583,0.5673864
10584,2.7141738
10585,1.4692715
10586,3.9466279
10587,0.7250946
10588,-2.604843
10589,1.3416688
10590,-4.550864
10591,-2.2698705
10592,0.33644432
10593,1.6198069
10594,-1.5857902
10595,3.362015
10596,0.10542633
10597,-1.5599837
10598,2.586203
10599,3.1957672
10600,-3.975329
10601,-1.1106299
10602,2.1885772
10603,0.8190832
10604,-3.2427826
10605,-0.9349693
10606,2.6611238
10607,-2.4499834
10608,-1.8175033
10609,4.260836
10610,3.3558867
10611,4.285508
10612,0.3847305
10613,-3.4557738
10614,-0.19774897
10615,-0.20961738
10616,-0.4668124
10617,-3.4702606
10618,1.3515229
10619,-1.4450643
10620,2.2224567
10621,4.255743
10622,-0.4933474
10623,-1.6832074
10624,0.427351
10625,-1.7972348
10626,2.4686158
10627,-0.65298736
10628,0.03671168
10629,-1.8610607
10630,-1.4391946
10631,3.7307186
10632,-3.8546865
10633,-3.5598388
10634,0.18286537
10635,2.3511274
10636,-1.3439015
10637,1.0094581
10638,0.2209294
10639,-2.442818
10640,1.2045925
10641,-2.3272889
10642,-0.036793537
10643,-2.1686769
10644,0.54818755
10645,-0.037025426
10646,0.15558307
10647,3.246101
10648,-0.0060367235
10649,-1.5709995
10650,-3.0691104
10651,-2.9412754
10652,-1.9217751
10653,1.2986498
10654,1.6241853
10655,0.15577252
10656,-2.4062276
10657,2.3739328
10658,1.5243077
10659,4.0593557
10660,0.047920052
10661,-0.11402941
10662,-2.4530828
10663,2.3444855
10664,0.8305912
10665,-1.1253637
10666,2.1281497
10667,1.8182218
10668,2.7990768
10669,-1.1759051
10670,2.1492977
10671,-3.8908107
10672,2.040422
10673,-1.9091095
10674,0.059671782
10675,-2.979601
10676,0.5036757
10677,1.8938618
10678,-2.1950905
10679,-1.9358605
10680,3.275308
10681,-1.9920995
10682,-1.4023786
10683,4.5403943
10684,1.4096187
10685,0.31941813
10686,0.70744306
10687,3.6278522
10688,0.7485932
10689,1.6008503
10690,0.010521622
10691,2.6113856
10692,-0.6566715
10693,3.0078123
10694,1.0375549
10695,4.0123897
10696,-1.1587297
10697,-4.010957
10698,-3.386371
10699,-4.7455015
10700,-1.3709722
10701,-3.342754
10702,-0.9538981
10703,1.4973602
10704,-0.32774806
10705,0.98143685
10706,-0.77650684
10707,0.63789546
10708,-1.0451163
10709,-2.1442773
10710,-4.4253926
10711,0.9051436
10712,-0.98054594
10713,2.3650355
10714,2.4330575
10715,4.779941
10716,-2.0252855
10717,-1.0012238
10718,2.524421
10719,1.5087622
10720,1.2064605
10721,3.1295264
10722,2.0871243
10723,0.10264852
10724,2.9087954
10725,1.6823616
10726,1.0766212
10727,0.05194152
10728,-2.244016
10729,-3.0382917
10730,0.49096623
10731,2.1758604
10732,-2.6459587
10733,4.70825
10734,1.112158
10735,3.110406
10736,0.77469033
10737,0.88147205
10738,-1.5802373
10739,-0.18000798
10740,-1.1397172
10741,1.3983965
10742,3.3147054
10743,0.7779211
10744,1.2044727
10745,0.44330654
10746,-2.3058887
10747,1.189181
10748,-3.555384
10749,3.9554229
10750,-0.03755906
10751,2.7805157
10752,2.8415902
10753,-0.17239003
10754,-1.3831788
10755,-0.3893953
10756,3.8058078
10757,4.191242
10758,4.3886795
10759,-0.5789299
10760,-0.9016162
10761,1.2984275
10762,-2.2351341
10763,3.3730083
10764,0.11550416
10765,4.3813195
10766,0.49047133
10767,3.6056182
10768,-0.9886275
10769,-0.6467389
10770,-1.347441
10771,-2.2711525
10772,-1.7209032
10773,-3.1533234
10774,4.242507
10775,0.4788988
10776,-0.87520057
10777,-2.8430548
10778,-1.0942856
10779,-0.3617468
10780,-1.8093159
10781,4.845378
10782,0.8717483
10783,2.3657393
10784,-3.2043946
10785,3.1444175
10786,3.3589778
10787,-2.1937385
10788,2.998313
10789,-3.6145668
10790,-1.2987766
10791,2.0630276
10792,-2.8099911
10793,2.1637583
10794,-1.4248282
10795,-0.23145068
10796,2.9095497
10797,0.9623331
10798,2.0878892
10799,-2.5570383
10800,0.69566166
10801,4.0278616
10802,-4.2843323
10803,-1.0676126
10804,1.2926414
10805,-2.7588763
10806,2.5818655
10807,-1.2675228
10808,-2.4249172
10809,-2.165827
10810,-1.0937533
10811,-2.7738438
10812,4.408753
10813,1.8113077
10814,-1.133722
10815,-0.5644876
10816,0.7753483
10817,2.3597448
10818,2.1326506
10819,-3.4525464
10820,-4.2671003
10821,-3.2391555
10822,-0.38922074
10823,2.81617
10824,2.8753824
10825,2.9384758
10826,-3.4288132
10827,0.1166565
10828,2.2225943
10829,4.7637997
10830,-0.35426047
10831,0.8052051
10832,-1.3416141
10833,1.5731548
10834,3.2624874
10835,1.7468535
10836,0.27628428
10837,-2.9726536
10838,-1.4733789
10839,-2.9240122
10840,2.9033883
10841,0.6946036
10842,1.2840003
10843,0.3205084
10844,-3.628964
10845,3.1160498
10846,-0.50404745
10847,1.8196641
10848,2.1950538
10849,2.8502002
10850,-3.446858
10851,4.820957
10852,0.29333442
10853,0.90859956
10854,1.863567
10855,-1.1447104
10856,0.019311441
10857,-3.6250865
10858,-2.366395
10859,2.9496393
10860,-0.54620135
10861,0.6404841
10862,1.9839888
10863,-0.6839593
10864,0.8575716
10865,-0.36305305
10866,3.2396107
10867,-3.0391276
10868,-2.3836288
10869,1.0129555
10870,-3.1098018
10871,-0.8436766
10872,2.3914232
10873,-0.24258484
10874,-3.653594
10875,1.7150977
10876,1.914096
10877,2.310164
10878,-2.2028751
10879,-0.22564614
10880,1.1032274
10881,0.52369535
10882,-0.758633
10883,-0.88480836
10884,-2.1777163
10885,1.897004
10886,1.0961461
10887,1.5904934
10888,3.5551486
10889,-2.4280937
10890,-0.31561172
10891,-1.5501696
10892,-2.2768686
10893,-1.2698386
10894,4.366294
10895,2.05352
10896,-2.59599
10897,-0.4526464
10898,-0.23383737
10899,-0.5063167
10900,-2.2866573
10901,-2.8319519
10902,3.0052361
10903,0.04872206
10904,1.549979
10905,-0.846226
10906,-2.1950638
10907,-2.029913
10908,2.897633
10909,0.25183678
10910,-2.8107734
10911,-3.5616372
10912,-1.5444784
10913,1.5831169
10914,-2.2449334
10915,1.275875
10916,3.557105
10917,0.2285063
10918,0.5058288
10919,-2.7690215
10920,2.2576041
10921,-2.656859
10922,-0.03252071
10923,-3.703805
10924,-1.6201556
10925,0.056848187
10926,-0.96879405
10927,1.0306708
10928,1.2481359
10929,-1.8114185
10930,-0.08386719
10931,1.4592649
10932,0.8637598
10933,-1.1689665
10934,3.1804626
10935,-2.2335145
10936,2.7422104
10937,-2.3864434
10938,0.013574379
10939,2.3434772
10940,-4.2040443
10941,1.70721
10942,-3.5891063
10943,-0.7607517
10944,0.29917154
10945,0.2240932
10946,-3.9382372
10947,-0.47741345
10948,0.14593253
10949,-2.0516667
10950,-4.280573
10951,-2.4339778
10952,1.4860795
10953,0.5666492
10954,-1.0190091
10955,-1.6665184
10956,2.4903753
10957,1.8487775
10958,3.081989
10959,3.4380744
10960,-2.69152
10961,-0.51614344
10962,-0.5887754
10963,3.0824277
10964,-0.99874425
10965,0.11542953
10966,-1.7935499
10967,-2.7116318
10968,3.221889
10969,0.37355882
10970,2.7286396
10971,3.7564418
10972,-0.9864818
10973,-0.09993924
10974,4.448692
10975,-0.24989653
10976,2.4824338
10977,0.34782633
10978,-0.65695035
10979,4.087085
10980,0.8539406
10981,0.78284407
10982,1.4639795
10983,2.4987898
10984,-1.2506405
10985,-3.62948
10986,3.1996858
10987,1.9036506
10988,2.17818
10989,-2.2218528
10990,-0.095619954
10991,0.41634828
10992,1.7696843
10993,-1.1439803
10994,-2.05519
10995,1.5683428
10996,-0.6336069
10997,2.5551174
10998,4.194175
10999,0.18583703
11000,1.3000906
11001,-1.8315016
11002,-0.19329613
11003,-0.90284836
11004,-3.6825273
11005,-0.19652686
11006,-0.11571124
11007,-2.3706975
11008,-4.203331
11009,1.4648064
11010,-4.922098
11011,-0.5238571
11012,3.3106968
11013,-0.13176842
11014,1.3968254
11015,-4.2694774
11016,-2.3955147
11017,2.8167062
11018,0.5976391
11019,2.2781348
11020,-0.85412973
11021,-1.133524
11022,4.444667
11023,1.347549
11024,-0.7626249
11025,-2.14521
11026,2.436392
11027,1.5237403
11028,3.2876592
11029,1.4489846
11030,-2.7545614
11031,2.8603303
11032,-0.33807722
11033,-2.3098645
11034,1.4637254
11035,3.6312103
11036,-2.1038883
11037,0.38020387
11038,-1.1004744
11039,0.6701632
11040,0.24799092
11041,-0.40291858
11042,0.4518935
11043,-0.8304063
11044,-0.33671725
11045,-0.82999927
11046,2.0249796
11047,2.2838137
11048,-0.13359843
11049,-0.9063418
11050,-2.8717196
11051,1.333082
11052,1.3541844
11053,-1.4480445
11054,-0.62613356
11055,1.6226584
11056,1.2403435
11057,3.7595773
11058,3.3238819
11059,-2.0953858
11060,-0.8538894
11061,0.19965813
11062,0.13838291
11063,0.12912075
11064,-2.823855
11065,1.9266789
11066,-0.7949413
11067,0.34610295
11068,-1.2781171
11069,0.37325677
11070,1.2866184
11071,2.52343
11072,4.1581306
11073,1.6379585
11074,-0.18303391
11075,3.219426
11076,2.7089384
11077,4.0386696
11078,-0.8602695
11079,0.42108908
11080,1.2935134
11081,1.5352077
11082,2.1748476
11083,-3.5191505
11084,-3.8688679
11085,1.0825355
11086,0.46524858
11087,1.5348822
11088,-0.40978026
11089,-2.7781184
11090,2.0956023
11091,-2.1655471
11092,-3.8590057
11093,-2.3942285
11094,-1.3277537
11095,-0.6202007
11096,1.3135419
11097,-1.756642
11098,-0.88733464
11099,4.026135
11100,-0.56834716
11101,-2.893966
11102,0.59386164
11103,0.06671884
11104,-0.06061154
11105,-3.7838116
11106,-1.3731176
11107,0.1337187
11108,3.618446
11109,-0.11396992
11110,2.2497358
11111,-0.8491702
11112,1.8904222
11113,2.794943
11114,3.1974595
11115,-5.070826
11116,0.73517525
11117,0.24027546
11118,-1.4109527
11119,-2.2705543
11120,0.5648715
11121,-2.3624942
11122,-1.0771481
11123,2.0703762
11124,-2.154239
11125,-1.2581233
11126,-3.6345842
11127,3.2304437
11128,1.5299133
11129,-2.7286413
11130,1.3462107
11131,0.40284705
11132,0.58763444
11133,3.4408636
11134,-1.6606373
11135,2.4226408
11136,0.49089307
11137,-2.9734695
11138,-4.1254687
11139,-1.9125971
11140,-1.5867523
11141,1.3454047
11142,0.7642153
11143,-0.98385835
11144,1.0427597
11145,0.3051484
11146,3.8105712
11147,2.2097917
11148,-1.7959754
11149,-3.0558126
11150,-3.0170991
11151,-1.712407
11152,3.8622727
11153,1.4828469
11154,0.59174734
11155,-1.7318026
11156,-3.747689
11157,-0.08162022
11158,3.7828124
11159,-0.3814937
11160,-1.0406867
11161,-0.18458764
11162,2.1374435
11163,-2.267783
11164,0.98952323
11165,2.8551018
11166,-1.74333
11167,0.57060826
11168,2.6383884
11169,3.0257213
11170,0.05523713
11171,0.32143393
11172,-1.3519781
11173,-2.4146583
11174,-4.4807014
11175,0.50019443
11176,-1.335154
11177,3.6097648
11178,0.42366737
11179,-1.6675574
11180,-1.6833689
11181,-1.9599602
11182,-2.4664097
11183,3.4725966
11184,-1.8376071
11185,-1.6100737
11186,-1.551001
11187,-2.0426304
11188,1.487382
11189,1.7704265
11190,1.391061
11191,-2.3693886
11192,0.1545094
11193,0.5753171
11194,0.94878197
11195,0.3816974
11196,-1.9323626
11197,-1.4851822
11198,3.7255187
11199,-2.3814068
11200,4.5694084
11201,-2.8739166
11202,3.1500044
11203,1.6443121
11204,1.5450839
11205,-4.076182
11206,-1.8893669
11207,0.1971471
11208,-2.6167045
11209,-3.2088964
11210,2.7332878
11211,1.9988958
11212,-2.3520627
11213,3.135691
11214,1.7504505
11215,1.23547
11216,3.0316823
11217,1.4170793
11218,0.5718449
11219,3.328297
11220,-2.3773224
11221,-2.7585638
11222,4.7505226
11223,-3.7444944
11224,-0.660449
11225,-2.1929793
11226,0.27351552
11227,1.9698902
11228,1.5016924
11229,-0.39298102
11230,-2.5576766
11231,-0.8380718
11232,-2.2311497
11233,-0.42469516
11234,-1.6059525
11235,-0.10459782
11236,-0.29246736
11237,0.5429151
11238,-0.57035226
11239,-2.3841765
11240,-2.965886
11241,0.3461952
11242,2.3304603
11243,-1.0187799
11244,-1.0270826
11245,-0.9744778
11246,0.89499784
11247,0.14753258
11248,0.59295446
11249,-1.1388649
11250,1.2906848
11251,-0.93090737
11252,-4.6879425
11253,-0.76083416
11254,-0.7883957
11255,3.2020767
11256,-2.9307263
11257,0.015701754
11258,-0.0050322
11259,0.60563874
11260,2.8043725
11261,0.25805813
11262,3.5895069
11263,-3.7321818
11264,0.58463544
11265,0.33207482
11266,3.4243925
11267,-2.029137
11268,-1.547215
11269,-0.35521072
11270,-3.72365
11271,-0.74968356
11272,4.182421
11273,2.823735
11274,4.0895815
11275,0.59908545
11276,-0.5714436
11277,4.3408394
11278,-4.0987654
11279,0.2395806
11280,3.486979
11281,1.8483727
11282,0.6798991
11283,3.0168428
11284,2.8504167
11285,-1.8999472
11286,-0.067633696
11287,-3.860461
11288,-0.5022288
11289,3.9645867
11290,0.27962786
11291,2.3942487
11292,1.0490352
11293,1.3196136
11294,-0.57359415
11295,2.627813
11296,0.19521937
11297,-4.006598
11298,3.7358143
11299,1.8886262
11300,-2.4469025
11301,-1.0338414
11302,-0.72229373
11303,0.84023494
11304,-0.24148263
11305,-3.118187
11306,-1.2910335
11307,-0.5924655
11308,1.5511156
11309,0.5598957
11310,-2.276527
11311,2.1047072
11312,1.8474278
11313,-0.4712689
11314,-0.1404204
11315,-2.7093506
11316,0.74522203
11317,0.443396
11318,-0.7187559
11319,1.422368
11320,-1.3265779
11321,0.064451896
11322,-2.080237
11323,-1.5100813
11324,-1.892917
11325,-3.5356216
11326,1.8289932
11327,1.2345425
11328,-0.25079072
11329,0.877387
11330,-0.3897081
11331,-1.6638621
11332,0.28011045
11333,2.563153
11334,-2.632886
11335,-3.2736065
11336,-0.027667992
11337,1.345356
11338,0.6526617
11339,3.1583028
11340,0.94347703
11341,0.48121813
11342,-2.1190462
11343,-1.7266518
11344,3.5393908
11345,-0.039716072
11346,0.13289073
11347,1.1885108
11348,3.4039004
11349,3.774033
11350,3.4565759
11351,1.114777
11352,-1.5735414
11353,0.008146782
11354,0.3033269
11355,-2.311342
11356,2.0886896
11357,-0.28866905
11358,-3.4901028
11359,2.5479093
11360,2.8645105
11361,-3.9973598
11362,3.513287
11363,1.5046786
11364,-0.8040457
11365,1.4812902
11366,1.0726995
11367,2.2531595
11368,-1.5731269
11369,-1.9850835
11370,-1.353456
11371,-3.093357
11372,-3.7790043
11373,3.4021397
11374,-2.6438565
11375,0.25124824
11376,2.4029562
11377,-1.51651
11378,-3.379593
11379,0.9387749
11380,-4.251158
11381,-2.295768
11382,3.1569033
11383,0.5847622
11384,1.3155357
11385,0.8785865
11386,-3.632582
11387,0.90055794
11388,-1.3071337
11389,1.2873942
11390,-1.968422
11391,-3.2052693
11392,2.5465696
11393,-0.43106422
11394,0.14108461
11395,-0.24680838
11396,-1.5492367
11397,-1.7898605
11398,1.1870517
11399,-1.4351575
11400,-2.6302092
11401,0.9776436
11402,3.8639572
11403,4.037832
11404,-2.4912562
11405,-1.2863226
11406,1.0482565
11407,2.29369
11408,0.18376699
11409,-2.455324
11410,-1.2290823
11411,0.58605784
11412,2.6679537
11413,-0.67838323
11414,1.5303382
11415,-1.864941
11416,-1.6822903
11417,-1.6113677
11418,-1.4878004
11419,-3.2858374
11420,4.773324
11421,2.390326
11422,-1.8739194
11423,-0.5575104
11424,2.1672864
11425,-0.8504861
11426,-1.7497952
11427,2.5617533
11428,-2.7208383
11429,-4.0207872
11430,-1.5960191
11431,1.7222477
11432,0.090551175
11433,-1.7618966
11434,2.4863682
11435,2.872258
11436,-0.11812264
11437,1.4232941
11438,4.778209
11439,1.3486257
11440,2.150779
11441,1.1852175
11442,3.2866695
11443,0.34866187
11444,-3.4365222
11445,-4.6518674
11446,2.1065667
11447,1.6598327
11448,1.6805358
11449,3.0149148
11450,-4.270914
11451,-0.9612069
11452,2.5763767
11453,1.4525956
11454,-1.6889931
11455,-1.165244
11456,-1.7985326
11457,-2.6741407
11458,2.062181
11459,0.007472087
11460,2.0745814
11461,-3.11353
11462,1.4424015
11463,2.816242
11464,2.6846695
11465,-1.8938246
11466,-3.4199374
11467,3.5305076
11468,0.09776671
11469,-1.3394902
11470,3.279918
11471,2.1559172
11472,3.6551104
11473,1.5416378
11474,1.2635305
11475,1.1416428
11476,-1.1343862
11477,2.9038754
11478,0.34131148
11479,2.1985164
11480,-4.400514
11481,-2.3087723
11482,-0.4311808
11483,3.473858
11484,1.89393
11485,-0.71294576
11486,3.9470685
11487,-0.48309213
11488,0.14555497
11489,-0.7685673
11490,0.7017693
11491,0.7614439
11492,0.3869868
11493,2.3179045
11494,0.07307843
11495,-1.9651219
11496,-0.7464193
11497,1.527016
11498,-1.3296382
11499,3.3433118
11500,-1.3117938
11501,-2.597678
11502,-0.99070877
11503,1.9720628
11504,0.0898374
11505,1.307959
11506,4.3952775
11507,-2.556579
11508,-4.507825
11509,0.8177035
11510,3.3788557
11511,1.2276108
11512,-1.6762747
11513,2.1156
11514,-2.2707727
11515,2.9831884
11516,-2.968765
11517,0.10438285
11518,0.06755133
11519,-3.182021
11520,-2.3874433
11521,2.587625
11522,-4.5905986
11523,2.441019
11524,2.5945199
11525,-1.705852
11526,0.2713941
11527,-2.9337468
11528,-0.626673
11529,2.5525784
11530,3.145178
11531,2.6284845
11532,1.8054345
11533,0.47821516
11534,0.82968247
11535,1.6988938
11536,1.2857691
11537,1.3805938
11538,0.071293145
11539,-0.6623433
11540,-0.15030931
11541,2.0520303
11542,4.0999265
11543,0.17461392
11544,-2.622739
11545,3.176408
11546,0.0741577
11547,2.841385
11548,2.2014246
11549,0.71257937
11550,-1.6003071
11551,4.23591
11552,0.63204604
11553,-3.294093
11554,1.2317638
11555,2.0267167
11556,1.1286908
11557,0.71099985
11558,1.1289917
11559,-0.74422973
11560,-3.6750777
11561,2.3431332
11562,-1.5724623
11563,-4.5261226
11564,4.340942
11565,-0.16219807
11566,2.2091389
11567,0.86609054
11568,-4.7369676
11569,1.1218926
11570,2.6228118
11571,1.3373433
11572,-1.9795278
11573,-2.0358164
11574,-1.5182657
11575,-2.820746
11576,-1.7344925
11577,-0.5200439
11578,2.9365332
11579,-0.40865472
11580,0.43916568
11581,2.1241484
11582,0.8564493
11583,1.4065709
11584,3.5211449
11585,1.0204461
11586,3.234291
11587,-0.9776472
11588,-0.7186365
11589,0.6836674
11590,1.598663
11591,1.0941817
11592,-0.60379833
11593,-2.044813
11594,1.9485532
11595,0.8380599
11596,2.7354136
11597,-1.8944007
11598,-3.5573843
11599,-3.4935477
11600,-2.7743914
11601,0.3187992
11602,-2.0777347
11603,1.1498197
11604,-1.8047861
11605,-2.7258468
11606,3.0289679
11607,-1.2903514
11608,2.406177
11609,3.198199
11610,2.2801952
11611,-1.4185629
11612,3.4075782
11613,-3.1902738
11614,2.2791016
11615,-1.7641249
11616,1.8054924
11617,2.2444186
11618,-0.19823934
11619,-0.45434278
11620,0.67217845
11621,-2.7515118
11622,-1.2567363
11623,-0.82558143
11624,-0.6490563
11625,-3.5123029
11626,-0.111548886
11627,-0.5259438
11628,-0.55453706
11629,1.8164188
11630,-1.3044611
11631,2.1764858
11632,2.9441829
11633,-2.800959
11634,1.5673413
11635,-3.8560433
11636,0.17235804
11637,-0.45753372
11638,1.7081069
11639,3.2630424
11640,1.8666772
11641,-1.8781426
11642,-2.5923183
11643,-2.5064352
11644,-0.018059973
11645,0.60136956
11646,-2.3594656
11647,1.9957372
11648,4.5164957
11649,1.5016134
11650,-1.0298113
11651,-3.1404035
11652,0.0029515785
11653,2.8918445
11654,1.0851498
11655,2.1684647
11656,-0.7038783
11657,-2.2193193
11658,1.2657655
11659,-1.5800793
11660,2.9129298
11661,0.49878794
11662,0.86585844
11663,-4.419747
11664,-2.1109593
11665,0.0145061035
11666,-1.5203619
11667,-0.156827
11668,-2.4854581
11669,1.7197949
11670,0.12159003
11671,0.44830534
11672,4.3284097
11673,-2.8624983
11674,-0.12114967
11675,1.6867929
11676,-2.106973
11677,0.96405494
11678,4.2059107
11679,1.0798118
11680,3.8234916
11681,-2.7378569
11682,0.38893044
11683,0.8850493
11684,3.9511077
11685,-0.2922325
11686,-0.539324
11687,-0.6721831
11688,2.3542707
11689,5.262783
11690,3.7227705
11691,-3.1761403
11692,0.48976696
11693,-2.0420399
11694,-3.415979
11695,3.6619678
11696,1.2838653
11697,2.9471025
11698,-3.8054516
11699,-0.3123574
11700,-2.587513
11701,0.9355212
11702,-1.0628107
11703,-2.3793745
11704,1.1696125
11705,0.9450265
11706,-0.868058
11707,-1.3743447
11708,2.4046092
11709,-1.3794858
11710,0.8089755
11711,0.42136365
11712,1.4808357
11713,0.67263705
11714,-1.8832186
11715,2.53091
11716,2.2256606
11717,-1.5742699
11718,0.0438212
11719,3.1744025
11720,0.4872097
11721,1.8972589
11722,0.1594808
11723,3.0642033
11724,0.2804069
11725,4.66387
11726,-1.2187779
11727,-3.044985
11728,0.9673018
11729,3.3426135
11730,-2.325497
11731,-0.78316075
11732,2.6152067
11733,1.0429314
11734,0.4301024
11735,0.30564
11736,-3.164707
11737,1.2153301
11738,-3.127415
11739,-2.2763247
11740,1.0130605
11741,2.1212547
11742,-2.3552523
11743,3.5645635
11744,3.0300617
11745,2.1085236
11746,1.0677823
11747,3.58613
11748,0.5609243
11749,3.2846982
11750,-0.46322536
11751,1.001842
11752,-2.2536306
11753,3.19341
11754,-0.43700713
11755,0.06067118
11756,0.071414575
11757,0.31039178
11758,-1.320992
11759,-0.32822773
11760,3.0669577
11761,3.2527506
11762,-3.9636056
11763,-4.731201
11764,-0.1796639
11765,2.4745622
11766,3.8421452
11767,-1.9379022
11768,2.5263896
11769,-1.4092704
11770,0.9986759
11771,0.8312698
11772,1.3600643
11773,2.6614864
11774,-2.2994015
11775,-0.53251195
11776,3.4255664
11777,-0.7738271
11778,-1.1299787
11779,-1.414842
11780,-4.299636
11781,-1.5666343
11782,3.788485
11783,1.2141836
11784,-1.3126358
11785,-0.023933949
11786,-1.6310325
11787,-2.6370087
11788,-1.7449516
11789,1.81367
11790,1.277336
11791,-3.243423
11792,-3.0983245
11793,-0.5455182
11794,1.8817132
11795,2.6235003
11796,-0.4722956
11797,0.63166434
11798,-2.692277
11799,-2.8062398
11800,1.5260663
11801,0.24615332
11802,-0.06744061
11803,-2.865262
11804,2.4697049
11805,-1.1749598
11806,1.348244
11807,0.91557634
11808,-3.5544877
11809,0.52984434
11810,1.0606978
11811,-3.457533
11812,-1.9770527
11813,4.380665
11814,0.71202004
11815,-2.7910907
11816,1.8064773
11817,0.6486611
11818,-0.18771538
11819,-1.5355799
11820,-2.281186
11821,1.932394
11822,0.39802584
11823,-3.1414366
11824,3.2485285
11825,1.7571074
11826,0.6614366
11827,-1.3367981
11828,2.1601026
11829,-1.0655736
11830,-2.2591624
11831,-3.1063704
11832,3.3808534
11833,0.91562426
11834,-0.3689254
11835,-3.8991852
11836,-4.0643535
11837,-3.0812771
11838,-1.8171111
11839,-1.0391606
11840,1.1586514
11841,-2.0083752
11842,-0.27072862
11843,-3.2726676
11844,-2.395416
11845,-3.9743738
11846,2.6420858
11847,-1.4242091
11848,3.117208
11849,2.6015744
11850,3.2368946
11851,-4.017644
11852,-2.1782353
11853,1.1446437
11854,0.93499506
11855,0.24877639
11856,1.025002
11857,-1.1816208
11858,-0.8051315
11859,1.5923083
11860,-1.851917
11861,-0.17294817
11862,0.85891443
11863,1.4102516
11864,0.4836968
11865,-0.6665049
11866,-3.1477215
11867,0.20559311
11868,-0.10959569
11869,2.1569839
11870,4.3342395
11871,-0.10383242
11872,2.5618498
11873,-2.8757715
11874,-0.8959204
11875,1.2425596
11876,1.7999811
11877,-0.6738497
11878,1.5490917
11879,1.40552
11880,-1.9297935
11881,0.34205726
11882,-0.91057366
11883,-0.81967944
11884,0.8458131
11885,0.2810887
11886,1.9543004
11887,-2.5202718
11888,-0.52131337
11889,2.5115702
11890,1.9758912
11891,2.0210106
11892,-1.8351421
11893,4.3951435
11894,-3.572896
11895,-0.7793752
11896,4.1916156
11897,0.542023
11898,1.419433
11899,-0.6144714
11900,-4.532388
11901,-1.5955281
11902,-3.0917552
11903,2.8688147
11904,-1.230556
11905,2.331976
11906,-2.3268106
11907,-4.4891343
11908,-0.0033246144
11909,-1.3001162
11910,-0.96866435
11911,-1.5058228
11912,2.2802453
11913,-1.3614678
11914,-2.7128928
11915,-0.16015807
11916,-2.2595212
11917,2.2450955
11918,-1.0749762
11919,2.5909743
11920,1.7970319
11921,0.076049246
11922,-3.2070322
11923,0.40620786
11924,1.0492686
11925,-3.1843066
11926,3.2975183
11927,-2.0199687
11928,-0.7821954
11929,-3.0290072
11930,-0.5291924
11931,-0.9363393
11932,1.244093
11933,2.1141374
11934,-3.206832
11935,-0.64578855
11936,0.20951332
11937,1.4617336
11938,-0.8173433
11939,-0.19961609
11940,-1.397753
11941,2.3408527
11942,-0.13427375
11943,-1.6976659
11944,-1.8036975
11945,-2.257552
11946,-1.1605891
11947,-2.5312319
11948,-1.3698256
11949,0.33077192
11950,1.9546021
11951,1.7930802
11952,-2.0050185
11953,3.553019
11954,0.35088554
11955,-0.017528782
11956,-2.777654
11957,2.6134121
11958,0.3681598
11959,2.8167596
11960,3.477912
11961,0.23331499
11962,0.14454335
11963,-2.5008872
11964,-1.7410302
11965,-2.5676413
11966,1.2099625
11967,1.4389104
11968,-3.2338924
11969,-2.0638885
11970,3.2260497
11971,-4.3958945
11972,2.256886
11973,-2.538202
11974,2.0275235
11975,0.053646773
11976,-2.0471191
11977,0.84739476
11978,2.364202
11979,-0.29895088
11980,-1.3743412
11981,-0.19778892
11982,0.56095344
11983,-0.85223204
11984,3.4043877
11985,-1.6188517
11986,-0.756794
11987,1.9358585
11988,2.9303389
11989,4.5861225
11990,0.30486125
11991,0.5037685
11992,-2.8451784
11993,0.5299133
11994,-3.7017412
11995,-0.14529195
11996,2.3179202
11997,-2.1135254
11998,-1.5102482
11999,-1.9775279
12000,-2.4683332
12001,3.651425
12002,4.306265
12003,-0.7662532
12004,-0.27606225
12005,3.0354564
12006,1.8087468
12007,-0.44325942
12008,-1.8695754
12009,0.21869755
12010,-1.7360276
12011,-2.6580043
12012,2.1899164
12013,-2.4258647
12014,-4.210272
12015,3.6497104
12016,-2.2714899
12017,0.2864601
12018,4.3598785
12019,-2.3975985
12020,-0.22929387
12021,-2.271589
12022,-1.333747
12023,-0.8128431
12024,2.9712489
12025,-2.9984252
12026,-1.3200564
12027,-4.093726
12028,-0.49696097
12029,2.0966275
12030,2.0805707
12031,0.60989267
12032,-0.629124
12033,3.7878091
12034,0.26599064
12035,2.3857744
12036,-0.10804739
12037,3.988571
12038,-0.35658804
12039,-3.1566348
12040,-0.46065703
12041,-1.9249003
12042,1.0559802
12043,0.8188376
12044,-1.3895248
12045,2.9901996
12046,-1.1841537
12047,-3.2118926
12048,2.9986167
12049,-1.7274983
12050,1.0450134
12051,-1.0401573
12052,3.0001206
12053,1.8336967
12054,-2.4215248
12055,0.9679728
12056,0.4981818
12057,-0.3585359
12058,0.037017066
12059,0.23304719
12060,2.2877154
12061,0.62681127
12062,1.6433258
12063,0.22860329
12064,-1.2638707
12065,0.47861332
12066,-0.95304453
12067,1.2388198
12068,3.3116894
